ID,Interlocutore,Frase,Sentiment,Dominant_Sentiment,Emotion,Dominant_Emotion
1347,t,cosa ti serve. “chiara edil”  ,"Negative: 0.0005320%,
Neutral: 0.1959804%,
Positive: 0.8034876%",POSITIVE,"'anger', (0.0235759),
 'fear', (0.0008057),
 'joy', (0.0032783),
 'sadness', (0.9723402)",sadness
1347,t,aspetta adesso lo segno erasmo. (tina chiede la penna alla suocera) erasmo un attimo. che mi trovo a casa di mia suocera. ,"Negative: 0.0040969%,
Neutral: 0.3092291%,
Positive: 0.6866741%",POSITIVE,"'anger', (0.0001061),
 'fear', (0.0001716),
 'joy', (0.9992906),
 'sadness', (0.0004317)",joy
1347,t,eheè. eheè  va bene. ,"Negative: 0.0003163%,
Neutral: 0.0095023%,
Positive: 0.9901814%",POSITIVE,"'anger', (0.0000674),
 'fear', (0.0002477),
 'joy', (0.9981851),
 'sadness', (0.0014997)",joy
1347,t,eheè. va bene. ,"Negative: 0.0004539%,
Neutral: 0.0166138%,
Positive: 0.9829322%",POSITIVE,"'anger', (0.0000753),
 'fear', (0.0005042),
 'joy', (0.9897217),
 'sadness', (0.0096988)",joy
1347,e,va bene?,"Negative: 0.0006747%,
Neutral: 0.3481078%,
Positive: 0.6512175%",POSITIVE,"'anger', (0.0011255),
 'fear', (0.9758266),
 'joy', (0.0020905),
 'sadness', (0.0209576)",fear
1349,t,senti l’assegno di mio marito è tornato indietro protestato. ,"Negative: 0.5277120%,
Neutral: 0.4709144%,
Positive: 0.0013736%",NEGATIVE,"'anger', (0.0008356),
 'fear', (0.0006890),
 'joy', (0.0002965),
 'sadness', (0.9981788)",sadness
1350,al,si non ti preoccupare. tutto a posto.   ,"Negative: 0.0008157%,
Neutral: 0.0106767%,
Positive: 0.9885076%",POSITIVE,"'anger', (0.0001464),
 'fear', (0.0211974),
 'joy', (0.0033277),
 'sadness', (0.9753286)",sadness
1350,t,ahaà. va bene. ci vediamo oggi. ,"Negative: 0.0001102%,
Neutral: 0.0139572%,
Positive: 0.9859325%",POSITIVE,"'anger', (0.0001167),
 'fear', (0.0002018),
 'joy', (0.9994018),
 'sadness', (0.0002798)",joy
1351,a,si ho capito. va bene. ,"Negative: 0.0004267%,
Neutral: 0.0146828%,
Positive: 0.9848905%",POSITIVE,"'anger', (0.0002029),
 'fear', (0.0015584),
 'joy', (0.0237562),
 'sadness', (0.9744824)",sadness
1352,t,si ti sento. ,"Negative: 0.0006385%,
Neutral: 0.2094686%,
Positive: 0.7898929%",POSITIVE,"'anger', (0.0001681),
 'fear', (0.0001648),
 'joy', (0.9993957),
 'sadness', (0.0002714)",joy
1352,m,per farti vedere la mia buona volontà. che non è che ti voglio prendere in giro. dammi un momento le coordinate bancarie le tue. di tuo marito e te lo faccio fare direttamente. ,"Negative: 0.0062357%,
Neutral: 0.1958852%,
Positive: 0.7978790%",POSITIVE,"'anger', (0.9986628),
 'fear', (0.0002914),
 'joy', (0.0000891),
 'sadness', (0.0009568)",anger
1352,m,io sono trasparente . io le cose le faccio alla luce del sole. sono fatto così. ,"Negative: 0.0003253%,
Neutral: 0.0164170%,
Positive: 0.9832577%",POSITIVE,"'anger', (0.0001286),
 'fear', (0.0001869),
 'joy', (0.9993286),
 'sadness', (0.0003559)",joy
1352,t,pure io sono trasparente mimmo. ,"Negative: 0.0082192%,
Neutral: 0.1731450%,
Positive: 0.8186358%",POSITIVE,"'anger', (0.0001382),
 'fear', (0.0001736),
 'joy', (0.9993747),
 'sadness', (0.0003136)",joy
1352,m,"lo so, che tiene. ","Negative: 0.0009117%,
Neutral: 0.0127306%,
Positive: 0.9863577%",POSITIVE,"'anger', (0.0001107),
 'fear', (0.0001368),
 'joy', (0.9987477),
 'sadness', (0.0010046)",joy
1352,t,perché quando ci sono i problemi. ci stanno i problemi. ,"Negative: 0.9796086%,
Neutral: 0.0195454%,
Positive: 0.0008459%",NEGATIVE,"'anger', (0.0686684),
 'fear', (0.0037095),
 'joy', (0.0001625),
 'sadness', (0.9274596)",sadness
1352,m,"ma io purtroppo. i problemi non li tengo. perché mi devo ammalare. i soldi li tengo, sto tranquillo perché mi devo creare il problema. non ho capito? ","Negative: 0.9957235%,
Neutral: 0.0036008%,
Positive: 0.0006756%",NEGATIVE,"'anger', (0.0011227),
 'fear', (0.0005741),
 'joy', (0.0002406),
 'sadness', (0.9980626)",sadness
1352,t,eheè. allora vengo io da te. non ci sono problemi. ,"Negative: 0.0005070%,
Neutral: 0.0253184%,
Positive: 0.9741746%",POSITIVE,"'anger', (0.0007023),
 'fear', (0.0004488),
 'joy', (0.0088276),
 'sadness', (0.9900212)",sadness
1352,m,"lo so, purtroppo sto così. ","Negative: 0.9967588%,
Neutral: 0.0029760%,
Positive: 0.0002652%",NEGATIVE,"'anger', (0.0003875),
 'fear', (0.0005007),
 'joy', (0.0004862),
 'sadness', (0.9986256)",sadness
1352,t,"hai capito. cioè. io non posso andare avanti così. cioè, io gli avevo dato un appuntamento a questa persona oggi pomeriggio. mimmo io se li tenevo non ti chiamavo a te. ha i capito? ","Negative: 0.7520574%,
Neutral: 0.2462824%,
Positive: 0.0016602%",NEGATIVE,"'anger', (0.0002490),
 'fear', (0.0008620),
 'joy', (0.0020813),
 'sadness', (0.9968076)",sadness
1352,m,"tina se non aspettiamo non possiamo fare niente purtroppo, è inutile che facciamo. questo è il discorso. così stanno le cose. adesso chiamami domani mattina, oppure ti chiamo io domani mattina e vediamo com’è la situazione. va bene? ","Negative: 0.9347809%,
Neutral: 0.0612185%,
Positive: 0.0040006%",NEGATIVE,"'anger', (0.0005022),
 'fear', (0.0009085),
 'joy', (0.0002968),
 'sadness', (0.9982924)",sadness
1352,t,allora ti chiamo stasera alle otto. se non ti chiamo io. ti faccio chiamare. no ti faccio chiamare da qualcuno altro perché io non ce. non. questa cosa non la reggo più. cioè .   ,"Negative: 0.9533786%,
Neutral: 0.0460773%,
Positive: 0.0005442%",NEGATIVE,"'anger', (0.0191979),
 'fear', (0.0007402),
 'joy', (0.0002591),
 'sadness', (0.9798029)",sadness
1352,m,va bene. ,"Negative: 0.0005948%,
Neutral: 0.0189602%,
Positive: 0.9804450%",POSITIVE,"'anger', (0.0000670),
 'fear', (0.0005104),
 'joy', (0.9960760),
 'sadness', (0.0033465)",joy
1352,t,"non la reggo perché sono venti giorni. una volta per un fatto. un’altra volta per un’altra. una volta l’aulin. ed una volta il nonno. una volta questo. una volta quell’altro. cioè, tu dici che sei limpido e pulito tieni tutta la buona volontà. ma a questo punto mi stai facendo pigliare collera, mimmo. mi stai, veramente. mi stai. cioè, proprio massacrando la salute. ","Negative: 0.8607944%,
Neutral: 0.1342968%,
Positive: 0.0049088%",NEGATIVE,"'anger', (0.9993943),
 'fear', (0.0002218),
 'joy', (0.0001286),
 'sadness', (0.0002552)",anger
1352,t,no io. forse non hai capito. io non ho niente da vedere con questo peppe.   ,"Negative: 0.9892237%,
Neutral: 0.0102885%,
Positive: 0.0004879%",NEGATIVE,"'anger', (0.0016570),
 'fear', (0.0005532),
 'joy', (0.1372214),
 'sadness', (0.8605684)",sadness
1352,m,secondo me la cosa è l’ideale. ,"Negative: 0.0002222%,
Neutral: 0.0028405%,
Positive: 0.9969374%",POSITIVE,"'anger', (0.0001898),
 'fear', (0.0001393),
 'joy', (0.9991397),
 'sadness', (0.0005312)",joy
1352,t,"no. nessuno ideale. perché io con peppe. io, io ho contrattato con te. non ho niente da vedere con peppe. ","Negative: 0.9897299%,
Neutral: 0.0097820%,
Positive: 0.0004881%",NEGATIVE,"'anger', (0.0006195),
 'fear', (0.0009247),
 'joy', (0.9130557),
 'sadness', (0.0854001)",joy
1352,m,ma io ti ho detto che problemi non ne tengo. semplicemente voglio un ontro per vedere quale discorso si deve fare? però. tu purtroppo tieni questa fretta che. io non capisco. ,"Negative: 0.9960833%,
Neutral: 0.0037164%,
Positive: 0.0002003%",NEGATIVE,"'anger', (0.0103545),
 'fear', (0.0007180),
 'joy', (0.0002019),
 'sadness', (0.9887255)",sadness
1352,t,"ma mimmo la fretta è un mese. hai capito? non è la fretta, che dici “ tina tu sei venuta ieri. e li vuoi oggi”. no mimmo io mi sono comportata correttamente. hai capito? ","Negative: 0.5647486%,
Neutral: 0.4270248%,
Positive: 0.0082266%",NEGATIVE,"'anger', (0.0006811),
 'fear', (0.0013199),
 'joy', (0.0016513),
 'sadness', (0.9963477)",sadness
1352,m,sono successe diverse. diverse vicissitudini. e purtroppo. ,"Negative: 0.9949933%,
Neutral: 0.0046564%,
Positive: 0.0003503%",NEGATIVE,"'anger', (0.0003494),
 'fear', (0.0004839),
 'joy', (0.0005787),
 'sadness', (0.9985880)",sadness
1352,t,e penso che da quando ti ho dato la merce mi sono sempre comportato in correttamente. mimmo. ,"Negative: 0.0006773%,
Neutral: 0.0049164%,
Positive: 0.9944062%",POSITIVE,"'anger', (0.0001411),
 'fear', (0.0003674),
 'joy', (0.9875352),
 'sadness', (0.0119562)",joy
1352,t,no. mimmo è inutile che fai tutti questi preamboli. io mi sono comportata correttamente con te. ,"Negative: 0.9925140%,
Neutral: 0.0058654%,
Positive: 0.0016206%",NEGATIVE,"'anger', (0.0033365),
 'fear', (0.0006694),
 'joy', (0.0004315),
 'sadness', (0.9955626)",sadness
1352,m,"non tanto in verità. io voglio fare i discorsi, perché io voglio chiudere perché voglio restare con un buon rapporto con  tutti quanti","Negative: 0.0026046%,
Neutral: 0.0783776%,
Positive: 0.9190178%",POSITIVE,"'anger', (0.0086285),
 'fear', (0.0024219),
 'joy', (0.0002386),
 'sadness', (0.9887111)",sadness
1352,m,stai parlando con una persona seriache tranquillamente ti paga e ti ringrazia. ,"Negative: 0.0003422%,
Neutral: 0.0109665%,
Positive: 0.9886913%",POSITIVE,"'anger', (0.0001975),
 'fear', (0.0002067),
 'joy', (0.9993545),
 'sadness', (0.0002412)",joy
1352,t,mimmo. ma io ti rispetto per le parole che tu dici. ,"Negative: 0.0073671%,
Neutral: 0.2193016%,
Positive: 0.7733312%",POSITIVE,"'anger', (0.0001459),
 'fear', (0.0001939),
 'joy', (0.9994253),
 'sadness', (0.0002349)",joy
1352,t,"io lo so che sei una persona seria, perciò. questo fatto che tu ogni giorni, mi trovi una scusa. per me non è. mi fai ripensare su quello che io penso di te. hai capito? ","Negative: 0.8832924%,
Neutral: 0.0778915%,
Positive: 0.0388161%",NEGATIVE,"'anger', (0.0005523),
 'fear', (0.0003802),
 'joy', (0.0006640),
 'sadness', (0.9984036)",sadness
1352,m,differenza. quindi. io problemi di vederti io non ne ho  assolutamente. sono successe delle vicissitudini che purtroppo neanche a farlo a posta per caso.   ,"Negative: 0.9930737%,
Neutral: 0.0064447%,
Positive: 0.0004815%",NEGATIVE,"'anger', (0.0004009),
 'fear', (0.0005522),
 'joy', (0.0004709),
 'sadness', (0.9985760)",sadness
1352,t,io adesso vado a rubare. vado a rubare. oppure io metto a repentaglio la vita dei miei figli per chi tiene quest’assegno in mano. cioè. io non lo so dove voglio arrivare con la cervella.   ,"Negative: 0.7901300%,
Neutral: 0.2083033%,
Positive: 0.0015668%",NEGATIVE,"'anger', (0.9990823),
 'fear', (0.0005974),
 'joy', (0.0000824),
 'sadness', (0.0002379)",anger
1352,m,"eheè. adesso ti sto dicendo tu mi hai chiamato purtroppo questa settimana. ho questo problema. manco a farlo a posta. cioè capisci io in questa fase, non èche voglio prendermi tempo. perché tempo non ho da prendere. io ti dico che se mi sento bene stasera o domani mattina io vengo. perché il problema non lo tengo. mi dispiace per quello che è successo, però un poco di pazienza da parte tua. adesso non lo risolviamo oggi. lo risolviamo domani - ","Negative: 0.9946033%,
Neutral: 0.0051531%,
Positive: 0.0002435%",NEGATIVE,"'anger', (0.0018950),
 'fear', (0.0011818),
 'joy', (0.0001861),
 'sadness', (0.9967371)",sadness
1352,t,ma io ne tengo di pazienza. mimmo. ,"Negative: 0.0045121%,
Neutral: 0.1371309%,
Positive: 0.8583570%",POSITIVE,"'anger', (0.4090188),
 'fear', (0.0011654),
 'joy', (0.0010087),
 'sadness', (0.5888072)",sadness
1352,m,ne hai avuta tanta. ne devi avere un altro poco. ,"Negative: 0.0323021%,
Neutral: 0.2811430%,
Positive: 0.6865548%",POSITIVE,"'anger', (0.0010407),
 'fear', (0.0004576),
 'joy', (0.8059826),
 'sadness', (0.1925190)",joy
1352,t,cioè. ne tengo troppo. troppo veramente. ,"Negative: 0.0800333%,
Neutral: 0.4263147%,
Positive: 0.4936520%",POSITIVE,"'anger', (0.0001619),
 'fear', (0.0001600),
 'joy', (0.9993733),
 'sadness', (0.0003048)",joy
1352,t,"no mimmo, è troppo tardi per me. hai capito qual è il problema, è tardi io ho preso i miei impegni. ","Negative: 0.9722282%,
Neutral: 0.0270531%,
Positive: 0.0007186%",NEGATIVE,"'anger', (0.0008337),
 'fear', (0.0003824),
 'joy', (0.0004081),
 'sadness', (0.9983758)",sadness
1352,m,"ed allora. fatti. tina, io in questo momento non ho la soluzione. io sto qua non posso fare niente. se ci vogliamo vedere domani. ci vediamo domani. altrimenti non so cosa dirti. altrimenti ti mando un ragazzo, ti mando la roba. fai tu il conto mi dici quanto ti devo mandare. ti mando l’assegno. ","Negative: 0.6650001%,
Neutral: 0.3213843%,
Positive: 0.0136156%",NEGATIVE,"'anger', (0.0069431),
 'fear', (0.0016858),
 'joy', (0.0001923),
 'sadness', (0.9911788)",sadness
1352,t,"mimmo senti comunque che tieni la bronchite. vediamoci domani mattina, per piacere vengo io a salerno, non ci sono problemi. domani mattina vengo io a salerno, vengo io facciamo i conti, e chiudiamo la storia. io più di questo non ti posso venire ontro. io ho dato una parola. tu come dici “ sei limpido”. ed io ho dato la mia parola. mimmo. ","Negative: 0.0003046%,
Neutral: 0.1380537%,
Positive: 0.8616416%",POSITIVE,"'anger', (0.1258855),
 'fear', (0.0013005),
 'joy', (0.0007249),
 'sadness', (0.8720890)",sadness
1352,t,va bene. ,"Negative: 0.0005948%,
Neutral: 0.0189602%,
Positive: 0.9804450%",POSITIVE,"'anger', (0.0000670),
 'fear', (0.0005104),
 'joy', (0.9960760),
 'sadness', (0.0033465)",joy
1353,a,"buongiorno signora, sono antonio ","Negative: 0.0001825%,
Neutral: 0.0547314%,
Positive: 0.9450861%",POSITIVE,"'anger', (0.0001077),
 'fear', (0.0002324),
 'joy', (0.9993175),
 'sadness', (0.0003423)",joy
1353,t,antonio buongiorno,"Negative: 0.0001693%,
Neutral: 0.0984175%,
Positive: 0.9014133%",POSITIVE,"'anger', (0.0001494),
 'fear', (0.0002290),
 'joy', (0.9993522),
 'sadness', (0.0002694)",joy
1353,t,perché io poi da stamattina cioè questo non viene sono successealtre gli assegni di mio marito sono tornate tutte protestateil fatto degli assegni che abbiamo parlato ieri ,"Negative: 0.6846713%,
Neutral: 0.3138993%,
Positive: 0.0014293%",NEGATIVE,"'anger', (0.3988571),
 'fear', (0.5928658),
 'joy', (0.0005534),
 'sadness', (0.0077238)",fear
1353,t,"eh forse adesso antonio non avete capito, hanno dato in pagamento due assegni avete sentito ieri quando stavamo parlando. protestati !","Negative: 0.6689009%,
Neutral: 0.3300312%,
Positive: 0.0010679%",NEGATIVE,"'anger', (0.9993782),
 'fear', (0.0002978),
 'joy', (0.0001075),
 'sadness', (0.0002164)",anger
1353,t,e allora da stamattina me ne sono dovuta andare proprio. ,"Negative: 0.0414261%,
Neutral: 0.2357550%,
Positive: 0.7228190%",POSITIVE,"'anger', (0.0004743),
 'fear', (0.0004594),
 'joy', (0.0004606),
 'sadness', (0.9986057)",sadness
1353,a,"avete ragione, no, io ci tenevo purtroppo ieri mi ha fatto piacere che è uscito quel fatto fuori perché io mi sono fatta fare anche la ricevuta da quel signore ","Negative: 0.9684849%,
Neutral: 0.0296613%,
Positive: 0.0018538%",NEGATIVE,"'anger', (0.0003353),
 'fear', (0.0003815),
 'joy', (0.0013401),
 'sadness', (0.9979431)",sadness
1353,a,e ma ha anche ragione perché arrivato ad un certo punto io non lo so io mi sono fidato. ,"Negative: 0.3398229%,
Neutral: 0.1613007%,
Positive: 0.4988764%",POSITIVE,"'anger', (0.0001131),
 'fear', (0.0002521),
 'joy', (0.9986750),
 'sadness', (0.0009598)",joy
1353,a,signora ma voi ci pensate che poi sono assegni che sta pure una denuncia cioè io. io sono,"Negative: 0.9308963%,
Neutral: 0.0679319%,
Positive: 0.0011718%",NEGATIVE,"'anger', (0.9993704),
 'fear', (0.0002541),
 'joy', (0.0001015),
 'sadness', (0.0002740)",anger
1353,t,e pure questi qua che stamattina sono arrivati a mio marito,"Negative: 0.0003417%,
Neutral: 0.0584500%,
Positive: 0.9412082%",POSITIVE,"'anger', (0.0001410),
 'fear', (0.0001419),
 'joy', (0.9985274),
 'sadness', (0.0011896)",joy
1353,t,"e lo so, lo so, lo so","Negative: 0.0073664%,
Neutral: 0.4108887%,
Positive: 0.5817449%",POSITIVE,"'anger', (0.0001023),
 'fear', (0.0002207),
 'joy', (0.9992930),
 'sadness', (0.0003839)",joy
1353,t,"si, si antonio non vi preoccupate amichevolmente nei migliori modi c’è ne usciamo perché almeno la mia poi non lo so perché adesso a questo punto io da stamattina io non c’è la faccio proprio più perché ora tutto mi aspettavo al di fuori che questo assegno che avevano dato qua era ihà. ","Negative: 0.0043706%,
Neutral: 0.1375711%,
Positive: 0.8580583%",POSITIVE,"'anger', (0.0017352),
 'fear', (0.0004927),
 'joy', (0.0002516),
 'sadness', (0.9975205)",sadness
1353,a,perché purtroppo io non. voglio che passo quest’altro assegno e torna pure quest’altro indietro insomma  ,"Negative: 0.9968959%,
Neutral: 0.0028792%,
Positive: 0.0002250%",NEGATIVE,"'anger', (0.0005495),
 'fear', (0.0004242),
 'joy', (0.0004185),
 'sadness', (0.9986077)",sadness
1353,t,"antonio nei migliori modi facciamo, io adesso aspetto un altro poco perché questo se non viene io devo andare un attimo in un posto. e poveri figli ","Negative: 0.9332997%,
Neutral: 0.0602702%,
Positive: 0.0064300%",NEGATIVE,"'anger', (0.0006573),
 'fear', (0.0004374),
 'joy', (0.0003572),
 'sadness', (0.9985481)",sadness
1353,t,"no, e io poi ho chiamato pure a aldo comunque ci dobbiamo vedere per via di questa situazione che adesso e tornato quest’altro assegno indietro","Negative: 0.8655272%,
Neutral: 0.1336817%,
Positive: 0.0007912%",NEGATIVE,"'anger', (0.0003239),
 'fear', (0.0009298),
 'joy', (0.0004587),
 'sadness', (0.9982877)",sadness
1353,t,che io il fatto che chiamo aldo neanche risolvo diciamo niente,"Negative: 0.8643240%,
Neutral: 0.1341735%,
Positive: 0.0015023%",NEGATIVE,"'anger', (0.9992892),
 'fear', (0.0002003),
 'joy', (0.0001124),
 'sadness', (0.0003981)",anger
1353,a,e perché ma lorosignora quelle le migliori parole sono quelle che non si dicono io non voglio dir niente perché altrimenti dicono quello ha detto io non voglio sentire proprio nulla,"Negative: 0.0006057%,
Neutral: 0.0172353%,
Positive: 0.9821590%",POSITIVE,"'anger', (0.9993880),
 'fear', (0.0001740),
 'joy', (0.0001255),
 'sadness', (0.0003125)",anger
1353,t,"si, ma così mi hanno messo in difficoltà cioè qua facciamo non lo so abbiamo già una fune che si sta spezzando e poi tutta sta situazione cioè alla fine dei conti gliela ho fatta fare io ","Negative: 0.5314369%,
Neutral: 0.4478758%,
Positive: 0.0206874%",NEGATIVE,"'anger', (0.0004392),
 'fear', (0.0006969),
 'joy', (0.0003777),
 'sadness', (0.9984862)",sadness
1353,t,non va bene antonio non va bene non va bene,"Negative: 0.9949928%,
Neutral: 0.0047383%,
Positive: 0.0002690%",NEGATIVE,"'anger', (0.0180280),
 'fear', (0.0120416),
 'joy', (0.0002355),
 'sadness', (0.9696951)",sadness
1353,a,"io per questo sto lontano da tutti quanti perché ogni volta che vengono mi macchiano e a me non mi piace questo a me non piace, perché io vivo in altro io vivo con esattezza commercialmente come pure voi ","Negative: 0.9882614%,
Neutral: 0.0102248%,
Positive: 0.0015138%",NEGATIVE,"'anger', (0.0083022),
 'fear', (0.0016874),
 'joy', (0.0001379),
 'sadness', (0.9898725)",sadness
1353,a,"signora ma aspettate qua c’è anche un altro problema al di fuori dei soldi vostri che quell’altro assegno che esiste aldo ed il fratello mi devono dare altri 10. 000,00 euro, avete capito o no poi quell’altro facciamo i conti dopo fra di noi perché questa è l’ultima volta anche se gli altri li perdo, signora però da me hanno chiuso, perché io non sono abituato,","Negative: 0.6828105%,
Neutral: 0.3079569%,
Positive: 0.0092325%",NEGATIVE,"'anger', (0.9957435),
 'fear', (0.0023461),
 'joy', (0.0000503),
 'sadness', (0.0018602)",anger
1353,t,"e ma non si fa cosi, non si fa cosi io quando ho cambiato questi due assegni, carissimo antonio, ma a me mica servivano i soldi  ","Negative: 0.6314834%,
Neutral: 0.3645458%,
Positive: 0.0039708%",NEGATIVE,"'anger', (0.9544086),
 'fear', (0.0004477),
 'joy', (0.0001739),
 'sadness', (0.0449699)",anger
1353,a,"e avete capito e infatti io l’ho fatto perché voi se mi facevate questa cortesia, e mi sono messo a disposizione ","Negative: 0.0003822%,
Neutral: 0.0261319%,
Positive: 0.9734859%",POSITIVE,"'anger', (0.0001412),
 'fear', (0.0001928),
 'joy', (0.9982844),
 'sadness', (0.0013817)",joy
