tweet_text,sentiment
@RollingStoneita @Cristiano @juventusfc Hanno beccato il giornalista #gobbo che non vedeva lÂora di scrivere queste stronzate,negative
@realvarriale @KMbappe @G_Higuain @PauDybala_JR deludente pure insigne...sempre in panchina,negative
"Spiace dirlo ma @douglascosta, dal primo minuto, Ã¨ poco utile, oltre che dannoso...",negative
"#neymarjr gioca troppo lontano dalla porta nel Brasile , lo penso da tempo , ed Ã¨ incedibile come qualsiasi coach riesca a depotenziare @willianborges88 , facendolo giocare a destra dove non puÃ² sfruttare il suo tiro",negative
@mimmetto81 @pin_klo @17_elamanu @OfficialASRoma @D_10Perotti Se c Ã¨ stato il blocco c Ã¨ stato insulto. A me me bloccÃ² Benatia ma ammetto che so stato pesante all'epoca..,negative
"@Paxybox @paulpogba Ha raggione, la Juve era come una vacanza perche si divertiva, adesso Ã¨ di ritorno al lavoro e si fa cagare.",negative
"@kalleuber @JamesRaiz13 @SertoriAndrea @edoAmericano @OfficialRadja Insultare sul web nel casi si fosse agente di pubblica sicurezza Ã¨ grave.
Ancor + grave dichiarare di poterlo essere e magari non lo si Ã¨ 
memorizzata e fotografata anche questa pagina.",negative
@Argentina Avete perso un tifoso non convocare @MauroIcardi costerÃ  carissimo povera Argentina che pezzo di merda di allenatore che avete .,negative
"@J_Mercato @MarceloM12 @juventusfc No beh....se vogliamo andare in fallimento l'anno prossimo, ditelo allora",negative
@OfficialRadja m'hanno staccato er core e me l'hanno acciaccato,negative
@PauDybala_JR Paulo prendi per mano questa squadra perchÃ© senza il tuo lavoro li in mezzo Ã¨ un casino!!!,negative
@realvarriale @kkoulibaly26 @sscnapoli @Lor_Insigne Avete rotto i coglioni varriÃ¡! Siete diventati insopportabili e noiosi,negative
"@kkoulibaly26 Mi fa piacere leggere i tanti tifosi interisti che si scusa e dissocia, ma mi fa rabbia che nel 2018 esiste ancora questo fenomeno e soprattutto non vengono prese le giuste misure (cioÃ¨ da #mazzoleni in questo caso ). Kalidu tu si tropp OMM ca nu l hai mannat a f...",negative
"@DanielaImpinto @MedhiBenatia Non gli importa il colore della maglia che indossa e neanche il brand, l'importante che se la possa rivendere a un prezzo interessante.",negative
@chiaica89 @chiara56543176 @MATUIDIBlaise @MedhiBenatia Aspetta e spera purtroppo. Anche la Rai maestra nello scaricare responsabilitÃ  . Nessuno sa chi Ã¨ stato. Semplicemente vergognoso,negative
"@cicciovalenti @OfficialRadja VabbÃ¨ dai Ciccio,anche se fake Ã¨ un passo avanti:per Buffon che diceva che le altre si scansavano manco quello,c'era solo uno che diceva che l'aveva sentito ""parola piÃ¹ parola meno"". Almeno qua si sono sforzati un pochino!!!",negative
"@realvarriale @gallobelotti Ma come, dopo Calciopoli, non Ã¨ diventato tutto chiaro e limpido? Allora Ã¨ stato tutto inutile? Fate pace con il cervello...rosiconi seriali!",negative
@F4Fake1 @rolla_tappa @Alissonbecker @Fede2Fazio @OfficialRadja @Kevin_strootman @EdDzeko @FrancescoBalza8 E per fortuna che @Alissonbecker sta in #Russia2018WorldCup altrimenti perdevo il posto e col cazzo che me chiamavi piÃ¹,negative
@realvarriale @HKane Ma sei proprio ossessionato dalla Juve? Sei peggio degli imbecilli di canale 21 e tele luna,negative
"@kkoulibaly26 Mi dispiace tanto per quello che ti Ã¨ successo stasera, da interista ti prego di accettare le mie scuse a nome di quegli idioti che ti hanno insultato. Non siamo tutti cosÃ¬, credimi. Vai sempre a testa alta, campione!",negative
Devi stare zitto testa di cazzo @Miralem_Pjanic,negative
@deatoffees @G_Higuain Beh ci ha fatto soffrire..,negative
"@framiriello @FPiccinni Ma che schifo !!!
Beh per @vecino dovrebbero pagare almeno 70 mln",negative
"Minuto 1.24 vi prego vedete lo stop di #gagliardini.
Ma dico io @gaglio94 un po' di amor proprio dovrebbe portarti a fare 3 ore di muro al giorno... e invece niente! https://t.co/FRyeXzN7Yw",negative
@MauroIcardi @WandaIcardi Maurito cucÃ¹ .... La coppa non c'Ã¨ piÃ¹ !!! #anala #ridicolidal1908 #DNAperdente #InterPSV #UCL,negative
@AntonioBuccieri @realvarriale @gallobelotti Ã tutto un gombloddo!!1!!111!!,negative
@fakevarriale_ @IsaaakCAErvello @MarioMandzukic9 @juventusfc Ma adesso in questo tweet che cosa cÂentra la Juve boooo.secondo me lo fa per farsi insultare,negative
@recreio68 @douglascosta Siete voi siete voi i camorristi dell'Italia siete voi.Siete voi siete voi i piÃ¹ grandi spacciatori dell'Italia  siete voi siete voi siete voi i piÃ¹ grandi dell'Italia piagnoni siete voi,negative
@ThePapponiis @ECavaniOfficial Non parlo dello stadio. Non voglio essere ridicolo. E qui siamo oltre il ridicolo.,negative
"I ladri usano la stessa musica utilizzata per la presentazione di @OfficialRadja 
Fate schifo come le vostre coreografie... https://t.co/4QY9J8Tohc",negative
@Tarak_89 @OfficialRadja @Corriere @OfficialASRoma adesso il diktat Ã¨ far passare radja per un poco di buono. giornalisti feccia ce ne sono sempre troppi,negative
Cazzo fa uscire @douglascosta e non @SamiKhedira. Roba da matti @OfficialAllegri hai bevuto???? #Atalantajuve,negative
@la_rossonera @acffiorentina @gigiodonna1 ?????Gattuso???@leo_de_araujo ??????siete tutti ridicoli davvero! Senza idee non si va da nessuna parte! Senza allenatore non si va da nessuna parte! Ã inutile che lo difendiate Ã¨ una perdita di tempo!,negative
Io darei piÃ¹ di una possibilitÃ  a @marko_pjaca20 invece che venderlo cosÃ¬ in maniera frettolosa. Anche perchÃ© @MarioMandzukic9 non Ã¨ eterno e non arriva a fine stagione sulla fascia. @OfficialAllegri #Juventus   #FinoAllaFine,negative
"@Andreussssss @Sara_Spitali @OfficialASRoma @sscnapoli @kkoulibaly26 La Âdinamica da stadioÂ, non significa un cazzo. Non puoi giustificare tutto e considerare tutto al di sopra delle regole solo perchÃ© Ã¨ dinamica da stadio. Sti cazzi",negative
@LorenzoGar Nel profondo del suo animo c'Ã¨ quel tarlo che corrode e rende @Florenzi piccolo piccolo! !,negative
@realvarriale @kkoulibaly26 @sscnapoli @Lor_Insigne Fegato spappolato. Ignorante! Godo merda!,negative
@Fede_Spettinata @juventusfc @13Szczesny13 Non ce la faccio Fede https://t.co/PzW95GVC5G,negative
@_orteip_ @sscnapoli @Cristiano @kkoulibaly26 Ma vai a cagare Pietro vergognatevi siete la vergogna d'Italia,negative
"@kkoulibaly26 Kalidou l'essere napoletano ti fa mio fratello. L'essere nero ti fa mio Re! Le Risposte che ti danno i tifosi delle altre Squadre sono ipocrisia pura al 100%..PerchÃ© mentre ti chiedono ""scusa"" cantano cori sulla strage del VESUVIO. L'ITALIA MI FA SCHIFO, COME POPOLO, IL PAESE NO!",negative
@douglascosta SEI UNA MERDA DI UOMO ! NON FARE IL.BUFFON.E DIETRO LE TELECAMERE ! A NAPOLI CI TORNERAI !,negative
quindi ricapitolando il @ChelseaFC non e' contento di @AlvaroMorata e lo vuole appioppare al @acmilan al posto di @G_Higuain ? Se @leo_de_araujo accetta e' davvero un fesso https://t.co/dmherXZl8U,negative
@OfficialASRoma @OfficialRadja io penso che chi ha deciso di venderti dovrebbe morire https://t.co/beKBeGm6Yb,negative
@architettura657 @SkySport @Lor_Insigne @KeitaBalde Assurdo Ã¨ aggravato dallÂessere capitano. La cosa comica Ã¨ che sembrava incapace di colpirlo ? ha giocato di Merda e si Ã¨ comportato come tale!,negative
@tackleduro @douglascosta @Lor_Insigne Che scandalo cazzo!!! Nessuno che ha fatto la bara di Duppli il porco. Juventini deludenti.,negative
@juventusfc @MedhiBenatia @FRMFOFFICIEL Ma ndo cazzo vai resta qui,negative
@MauroIcardi quello che e successo fuori dello stadio non mi piace,negative
"@MauroIcardi come nelle ultime sta facendo schifo ma il vero dramma Ã¨  che l'@inter non puÃ² avere un solo attaccante in rosa, uno di numero!",negative
@sscnapoli @J21Calleti Non lo vuole proprio nessuno a questo vero?,negative
@OfficialRadja Non ti si puÃ² vedere con il nero azzurro. Ma che roba Ã¨?,negative
"@leonsfdo chi compra @Cristiano e chi cede @OfficialRadja all'Inter, vergogna!",negative
@RollingStoneita @Cristiano @juventusfc Rolling Stones fa piÃ¹ schifo della.juve. e ho detto tutto.,negative
@Rafficaruso94 @MauroIcardi Forse non hanno capito che ha smentito il titolo di Tuttosport e non la trattativa. Ah quando la volpe non arriva all'uva...,negative
@lucabnz @realvarriale @sscnapoli @kkoulibaly26 Certi giornalisti pseudo tifosi come lei vanno radiati x sempre..sparano solo cazzate..,negative
@TheSunFootball @JackWilshere HAHAHAHAHAHAHAHAHHA DISABLE BITCH!! YOU ARE CHRONIC DISABLE AHAHAHAHHAHAHAHAHAHAHAHAHAHAHAHAHAHHAHAHAHAHAHAHAHAHHAAHHAHAHAHAHAHHAHAHAA,negative
"per adesso nulla di confermato , ma se la tua intenzione sarÃ  quella di vendere @OfficialRadja ti assicuro che per tutto il campionato sarÃ² il tuo incubo peggiore , vendi chi ti pare ma non Radja .",negative
@acmilan @hakanc10 Fa piÃ¹ schifo di Honda,negative
"@kkoulibaly26 Non ho lo stesso colore della tua pelle, non sono francese, nÃ© senegalese, nÃ© napoletano: io sono Koulibaly. E sono soprattutto disgustato, deluso e senza parole......",negative
Cmq @Rafinha il blu e il nero dal logo non li toglie manco a morire... @Inter #RiprendiRafinha #rafinha,negative
@ADeLaurentiis @Cristiano Semplicemente RIDICOLO!!! E' una vergogna averti come presidente. Una conferenza stampa che doveva essere di presentazione di un grande allenatore e si Ã¨ rilevata una figuraccia colossale...Ritirati,negative
"@MATUIDIBlaise Niente Matuidi tu sei stronzo (colori maglia diversi) e puoi essere insultato senza che i paladini dei diritti civili a comando dicano una sola parola. Benvenuto in Italia, il Paese in cui gli intellettuali perdono la dignitÃ  per tifo.",negative
"@juventusfc @Cristiano che coglioni ragazzi, che palle che avete fatto, lui Ã¨ strafelice guadagnerÃ  piÃ¹ di 83mila euro al giorno a 34 anni quasi suonati, che schifo.......Ã¨  uno schifo questo calcio perchÃ¨ non Ã¨ piÃ¹ uno sport, voi intanto comprate le magliette a 150 euro l'una eheheheheheheh",negative
@maurosica @Miralem_Pjanic @MedhiBenatia Ma hai finito di rompere le palle o devi continuare? Ma piantala e vai a guardare la cazzo di squadra che tifi,negative
"@kkoulibaly26 @zdizoro mi dispiace per gli insulti, i cretini purtroppo sono ovunque!",negative
"@SimoneZaza Come giocatore sei sempre stato mediocre.
Come GIUDA VENDUTO sei il numero 1.",negative
@simobruzzo @sampdoria @Cristiano Ma invece che sparare cazzate almeno leggetelo il regolamento. Avete perso e nessuno vi ha rubato nulla. Quasi quasi mi spiace pure,negative
@realvarriale @Cristiano Vergognati,negative
"#editorna ai non colorati che offendono senza sapere, l'hashtag Ã¨ nato per far sapere a @ECavaniOfficial quanto la piazza azzurra voglia un suo ritorno, cosa espressa da lui.. inutile scrivere che scemi ecc.. questa Ã¨ una risposta ad uan richiesta, facit o cess e pensate a #cr7",negative
@ilmauro85 @Javi_Pastore quella Ã¨ diarrea vera per bimbiminchia.,negative
"@cumdivido @G_Higuain E suso salta la supercoppa, cazzo!!!!",negative
"@marcellomastice @giuli_valle @Chiariello_CS @kkoulibaly26 @MrAncelotti C'Ã¨ poco da annichilire.
Non sono del PD.
Per me chi vota o sostiene Salvini e i dementi Ã¨ un razzista di merda.
Tutto qua.
Puoi scendere dal piedistallo. Vedi che Ã¨ semplicemente la tazza del cesso.",negative
@suso30oficial Lascia perdere....... Negli ultimi 20 minuti l'arbitro Ã© stato vergognoso ?,negative
@jup1897 @smiletomarghy A  @MarioMandzukic9 non piace questo post,negative
"@Cristiano Sei un lurido. Pagherai tutto, farabutto.",negative
Sento tante stronzate. Gonzalone non si tocca!In attacco non dobbiamo toccare nulla (ci sarÃ  anche Pjaca e siamo apposto cosÃ¬). @G_Higuain #Juve #FinoAllaFine,negative
"@Tatax68 @sharethegol @annatrieste @sscnapoli @Cristiano @mattinodinapoli Non credevo di dover davvero specificare che la mia frase Ã¨ unÂestremizzazione. Forse non Ã¨ chiaro il mio pensiero, che questi tifosi che fanno sti cori io li butterei nel Vesuvio. Mi da fastidio generalizzare sui tifosi juventini e dire sono tutti cosÃ¬. Non Ã¨ la veritÃ ",negative
@OfficialASRoma @D_10Perotti @RKarsdorp2 Manca il tricolore. Che famo?,negative
@OfficialASRoma @OfficialRadja Riferite al vs presidente (il mio non lo Ã¨ piÃº) che con questa cessione ha commesso uno degli errori piÃ¹ gravi della storia. Sarebbe meglio che incominciasse a cercare dei validi acquirenti per la Roma...vergogna!!!,negative
"Ã cosÃ¬ triste andare a vedere i mi piace di @OfficialRadja e trovare tutti tweet dei romanisti, e nemmeno uno di un interista fomentato dal suo arrivo. Sempre uno di noi, anche da avversario, mi mancherai tantissimo. Ci hanno portato via una delle poche certezze di questa swusdra",negative
"@GiuxInter @robertoCR82 @icarus2004 @OfficialRadja Beh 'sta cosa degli audio Ã¨ casino che si aggiunge a casino, che si aggiunge a casinÃ². Diventa dura ricomporre tutto.",negative
"@enzolotto @vincenzomerolla @realvarriale @gallobelotti Il primo giallo poi fu ineccepibile porta il video e poi vediamo chi Ã¨ disonesto,siete e sarete sempre inferiori fatevene una ragione,inutile cercare scuse",negative
"@ADeLaurentiis @Cristiano Presidente solo Ancelotti non basta...per provare a vincere ci vogliono ancora 1 o 2 campioni...a meno che lei come ogni anno non voglia solo la qualificazione champions e gli ottavi o quarti di finale in coppa. Personalmente ho disdetto sky, un campionato cosi noioso non lo pago",negative
"@FrustalupiMario @G00DL1F3_ @d_arco75 @OfficialSSLazio Correa dal primo minuto lo trovo sempre superfluo
Determinante dalla panchina
Irritante dall'inizio
Se non si cambia modulo non capisco perchÃ© non ripartire dalle certezze dello scorso anno
@10_luisalberto 2 partite 2 assist
Invece Correa da I minuto sembra Felipe A 2017/18",negative
@MilanNewsit @gigiodonna1 lascia parlare gli idioti ! Continua cosÃ¬ e sarai il N1 di sempre ????,negative
@Carloalvino @kkoulibaly26 Speriamo che all'ingresso non bloccano di nuovo tutto. qualche anno fa giÃ  facemmo un iniziativa con le maschere di koulibaly ma non le fecero entrare ai tornelli sequestrarono tutto,negative
"@FF3173 @montix81 @mforok @Cristiano @juventusfc Ti ripeto: se le altre squadre non hanno i soldi per prendere i #Neymar, i #Mbappe ecc, che ad oggi ci sia #CR7 nel campionato italiano, non serve a niente. Ps. I diritti sono stati giÃ  assegnati come diceva prima Stefano.",negative
"@Sciortimax @solodax @Cristiano L'accademia della crusca l'ha spiegato: deriva dal frutto arancia, la forma Ã¨ quella non deriva dall'albero arancio, mica mangi un albero giusto? Mangi il frutto, quindi arancinA. Lo spiego per tutto il resto di coloro che ancora non capisce un emerito grandissimo cazzo. Ciao.",negative
"@Raffy9761 @realvarriale @gallobelotti Ã saltato cosÃ¬ tanto fuori tempo che l'hanno dovuto spingere, imbarazzante uso del cervello",negative
"SALAH ha deluso finora ai mondiali ma potrebbe riscattarsi segnando alla ARABIA SAUDITA, lui ha giocato soltanto una partita e nella partita d'esordio cuper a preferito lasciarlo in panchina ma salah avrebbe preferito giocato. Ora puÃ² solo che tornare a casa @MoSalah https://t.co/eXtXngzrZj",negative
"@PBPcalcio @TimoeB08 @SamuCastillejo Non era assolutamente un attacco e mi scuso se Ã¨ stato percepito cosÃ¬! Ã solo un poÂ di rammarico. Caro Pietro ti stimo davvero tanto!!!
Ã solo rabbia e frustrazione. A parte higuain mi sembra non siano arrivati altri top,",negative
@realvarriale @gallobelotti Daje enrÃ¬... nun piagne anche stavolta che non sta bene,negative
@RealPashh @SergioRamos non lo traduco perchÃ© so giÃ  il significato ?,negative
"Questi figli di puttana han fatto 1 tiro in porta 1.
UNO.
Asamoah spero che ogni secondo che tocchi il campo venga insultato senza pietÃ  alcuna, deve scappare di notte al primo giorno del mercato di gennaio.
Vattene via @Asabob20 indegno gobbo di merda",negative
@stefano_sanni79 @AleJuventina92 @SerieA_TIM @PauDybala_JR @gianluigibuffon @juventusfc Hai capito tutto te allora ??? ciao caro ti saluto che non ho voglia di parlare con chi si inventa scuse e giustificazioni inutili e patetiche x giustificare la perdita di un traguardo sportivo... L'avete perso e ci avete messo del vostro... Fatevene una ragione! ?,negative
"La risposta di @paulpogba ai cori razzisti a Roma fu questa. Stigmatizziamo e allontaniamo dagli stadi gli idioti che hanno fatto gli ignobili cori contro @kkoulibaly26 cui va la mia piena solidarietÃ , ma non si puÃ² giustificare l'applauso cosÃ¬  https://t.co/4jz25eHNsw",negative
"@ckyenge @kkoulibaly26 SolidarietÃ  solo per i negri, vero? Sei pessima!",negative
