text,label
ero seduto in classe sentendomi in qualche modo disturbato,disgust
"Continuo a scrivere questo, mi sento sempre più sconvolto",sadness
Comincio a sentirmi letargico riguardo al blogging,sadness
ho la sensazione che venga torturata,sadness
stavo sprecando la mia vita uscendo con una persona dopo l'altra per trovare l'amore sentendomi di merda e antisociale riguardo alla mia vita al politecnico ho incontrato questo ragazzo,sadness
quello che mi viene in mente sono le visite occasionali di casa e trasferta e anche un po' di vicini se mi sento davvero tragico,sadness
pensavo che avrei maledetto il mondo in modo scontroso e sarei rimasto arrabbiato per oh non lo so nemmeno a volte mi sembra di essere arrabbiato per assolutamente tutto,anger
"Non sto perdonando l'azione terroristica, ma ti senti così furioso e impotente",anger
"ho appena finito di guardare il dramma coreano Secret Garden, oh mio Dio, e mi sento come si sentono le ragazze dopo questi spettacoli, un misto di speranza e un pizzico di verità che dice che quei gesti romantici esistono solo nei film",optimism
"Mi sento più forte, ricaricato ed entusiasta di tornare a correre",joy
"Penso che se un marito si sente molto rispettato dalla moglie, questo lo attirerà a lei e renderà molto meno probabile che lui voglia flirtare con altre donne",anticipation
Mi sento molto disturbato da tantissime cose,sadness
a volte mi sento in apprensione e nervoso per come sto andando con i miei moduli,fear
Mi sento un po' stordito ma così eccitato che sarò così protettivo che non verrà lasciata uscire finché non lo sarà,joy
Ne sto preparando uno e ne sono piuttosto entusiasta,joy
so che possono volerci settimane prima che un libro sia disponibile gratuitamente su Amazon e Barnes & Noble e in quest'epoca in cui con pochi centesimi si può acquistare un ebook completo mi sento un po' strano nel far pagare anche solo centesimi per un'opera che quasi sicuramente sarà forse sotto le pagine Sotto,joy
mi sento benissimo in ognuno di loro,joy
aspiro a catturare il modo in cui sento che questa tensione si risolve e perché la formazione austera e introspettiva ha ancora un posto accanto allo studio del metodo presso euskc,optimism
mi sono divertito un sacco al negozio dell'usato e mi sento come se avessi dei pezzi davvero utili e posso scoprire le tendenze attuali a poco prezzo,joy
mi ritrovo a sentirmi ansioso e insicuro,fear
Onestamente vorrei che il Natale fosse celebrato in estate perché sento che tendo a non essere così allegro come vorrei,sadness
ho scritto sul blog e mi sento strano a riguardo,sadness
"Immagino che derivi dal credere che quando ero più giovane la rabbia non era un sentimento accettabile, quindi ho cercato di non provarla",anger
sono lieto di riferire che sotto molti aspetti mi sento bene,joy
lo so adesso e ho la sensazione che la gente pensi che significhi che sto bene e non ho più bisogno di parlare di Jeremy,optimism
"Inoltre mi sento ancora piagnucoloso, quindi è possibile che potrei sbraitare un po' oggi",sadness
"Mi sento ancora escluso, mi sento il ragazzo più odiato della squadra asiatica",sadness
"mi sento come un maiale avido che si mette al passo per fare lt bc dopo, evvai, prenderò i miei deliziosi cioccolatini e in cambio zjs gna prenderà bai tu tang da me",anger
So cosa si prova ad avere paura di qualcosa,fear
ho iniziato a sentirmi così sopraffatto,sadness
sento che Serpeverde è la mia casa Serpeverde è per coloro che sono abbastanza intelligenti da sapere come portare a termine il lavoro e ad ogni costo,optimism
Non ho reagito nel modo in cui mi sento davvero estasiato per il tuo matrimonio con Tonks,joy
Non mi sento obbligato a compiere movimenti atletici per restare in campo,optimism
Mi sento sfortunato di non avere molto tempo da trascorrere con la mia famiglia,sadness
Posso immaginare che la maggior parte dei giovani potrebbe provare risentimento per l'attenzione che il loro fratello stava ricevendo e allo stesso tempo sentirsi in colpa,sadness
"Non conosco molto bene il più grande e sua madre, che si prende cura di lui, sembra pensare che non sia dolce",sadness
"mi sento come se stessimo fornendo troppi dettagli su cose non importanti come la vita mondana di Chris e tralasciassimo altri dettagli come una maggiore profondità del personaggio, specialmente con i personaggi secondari",sadness
"so che è l'unica che fornisce un reddito alla mia famiglia in questo momento, ma sembra che ci stia sbattendo in faccia il fatto che ci sostiene",optimism
mi sento superiore alla razza umana segnalibro rel permalink,joy
mi sento più sicuro di aver fatto pace con l’ateismo,optimism
voglio solo sentirmi amato da te,joy
"parlo solo di come mi fanno sentire le persone e le uniche persone di cui parlo sono quelle che mi fanno sentire infelice, agitato, nervoso o arrabbiato",sadness
mi sento sconfitto,sadness
"Mi sento più vivace di ieri, però non sono ancora sicuro del cibo",joy
Ho anche preparato abbastanza biscotti da portare domani sera al mio BBW locale. Mi sento così male per i dipendenti che devono lavorare,sadness
"Mi sento un po' sfortunato, nel senso che l'anno solare non è stato un anno eccezionale per i sistemi, se devo essere sincero",sadness
ho incontrato brevemente il mio ex solo per aggiornarmi perché stava partendo per Sarawak lololol è stato bello rivederlo e ora mi sento così a disagio a scrivere questo,joy
"Ho preso in considerazione l'idea di fare jogging perché oggi non fa troppo freddo, ma ho deciso di non farlo perché la mia caviglia destra è già dolorante per qualche motivo",sadness
Mi sento così imbarazzato e spaventato che avrei spaccato la finestra e sarei scivolato in Dukes of Hazzard Style se fosse riuscito a convincere il garage a smettere di guardarmi torvo,fear
"Spesso cerco la strada alla cieca dai giorni spensierati della giovinezza alle acque inesplorate della maturità, ovvero la crisi di mezza età, qui esploro la trasformazione attraverso una delle mie cose preferite, il metodo Tracy Anderson",optimism
sento che la formazione alla leadership era una visione perfetta di ciò che Dio vuole che sia il lavoro missionario adesso,optimism
mentre studiavo ho sempre avuto la sensazione che il processo fosse spiacevole ma era assolutamente necessario,fear
Mi sento davvero estroverso e sto con una persona davvero tranquilla e cerco di farla sentire a suo agio,optimism
mi sento in colpa perché dovrei essere più premuroso e non lo sono,sadness
sento che mi sta guardando e mi fa un sorriso birichino incoraggiandomi a studiare di più,joy
mi sentivo abbastanza entusiasta,anticipation
mi sento minacciato quando le altre persone non ci credono,fear
mi sento come se fossi meglio e in grado di fare le cose che ritorna,optimism
"mi sento attualmente, ma come per qualsiasi cosa, quando tutto sarà risolto, i sentimenti cambieranno",sadness
sento che l'odio per me stesso se ne va o quando mi ritrovo a provare odio verso qualcun altro tutto quello che devo fare per sentire ancora una volta il potere e la compassione dello spirito è ricordare che sono un essere spirituale,optimism
"sento di apprezzarlo mi prendo cura del bambino cerco di mantenere l'appartamento pulito il più possibile e cerco di non chiamarlo un milione di volte per sapere quando tornerà a casa varia di giorno in giorno dato che è un po ' lavoratore autonomo, quindi è difficile pianificare le cose in base al suo programma",optimism
Mi sento solo emo e stronzo,anger
"da giovane avevo paura dell'acqua, le persone hanno paura della morte perché non l'hanno mai sperimentata",fear
Mi sfido a fare quanto segue quando mi sento abbastanza coraggioso,optimism
"Sono ansioso di fare bene e sento di avere più titoli dentro di me, concluse minacciosamente",optimism
Sto guardando i livelli di stress che provo e non mi piace quanto siano concentrati a causa della mia mentalità di pianificare un matrimonio tra quattro mesi,sadness
Mi sento abbastanza positivo in ciò che voglio ottenere,optimism
Ho una famiglia di cui posso sentirmi appassionato e con cui mi sento completamente a mio agio,joy
"sento che spetta ad altri decidere, al diavolo sono felice che i fan dei miei dipinti ora possano vedere un insieme di opere di cui sono molto fiero",joy
"Non ho mai fatto una disintossicazione o una pulizia prima e non avevo davvero alcun desiderio di farlo, ho la sensazione che le purificazioni vadano in giro e diventino popolari ogni due anni e praticamente le avevo cancellate",disgust
sono arrivata nello Utah impazzendo perché non sapevo cosa stavo facendo della mia vita sentendomi meno utile perché non andavo in missione come tutte le altre ragazze ed ero semplicemente stressata dallo stress quotidiano che la mia vita mi aveva amorevolmente dato,sadness
mi sento molto indeciso e spontaneo,joy
mi sento abbattuto e mi sento vuoto,sadness
mi sembra che le risoluzioni siano noiose e cliché,sadness
mi sento sotto pressione per fare bene e lo sento,sadness
Mi sento marcio e faccio finta che non sia così,anger
ne sono entusiasta,joy
mi sono sentito delicato questa settimana,sadness
penso che sia molto scortese e ingordo,anger
posso iniziare a vedere un primo passo e all'improvviso la vita non sembra più così disperata,optimism
"Avevo la sensazione che sarebbe stato eliminato, ma non ero del tutto convinto che le sue abilità culinarie fossero una bomba, sì, sto tirando fuori il gergo iniziale",anticipation
mi sento abbastanza stupido,sadness
Comincio a percepire come questi personaggi provano i dolori che stanno soffrendo o hanno già sofferto,sadness
"mi sento completamente scortese per non aver tenuto il passo con alcuni di voi nel corso dell'anno, ma è stato un anno davvero impegnativo",anger
andavo a scuola a piedi sentiva il ritmo elastico dei suoi passi i sentimenti di gioia della giovinezza e il brivido dell'eccitazione di venire a scuola e incontrare i suoi amati amici,joy
Sono sveglio e pronto per leggere leggere leggere oggi anche se stamattina mi sento molto intontito,anticipation
Non posso fare a meno di sentire come se dovessi proteggere questo essere innocente,sadness
sento la sua gentile presenza anche adesso,optimism
pensavo che dovessi sentirmi dolce o offeso,disgust
non riesco nemmeno a esprimere a parole il profondo dolore che provo per non aver pubblicato nessuno dei miei ridicoli sfoghi nei giorni trascorsi,sadness
questo lunedì ho fatto un test di matematica e sono stato bocciato per la seconda volta,sadness
mi sento ancora un po’ strano e incerto,fear
"voglio sentire quel corpo meraviglioso sotto di me la prossima volta che ti sto maledettamente Alex fece un respiro profondo e i suoi occhi sembravano brillare mentre immaginava lo scenario nella sua mente, una scena che aveva immaginato molte volte prima",anger
Immagino che sia perché ho la sensazione che se fossi troppo appassionato di qualcosa mi sarebbe stato portato via,sadness
