text,label,sentiment,dominant_sentiment
"Sono così entusiasta di incontrarla, onorato che posso portarla con me, sentirmi così speciale ogni volta che calcia",joy,"Negative: 0.0001277%,
Neutral: 0.0011702%,
Positive: 0.9987020%",POSITIVE
"mi sento agitato, ansioso e semplicemente strano",fear,"Negative: 0.8982852%,
Neutral: 0.0805065%,
Positive: 0.0212084%",NEGATIVE
"Sapevo che quel commento era offensivo, ma ero così arrabbiato quando qualcuno che non aveva la minima idea di come avrei dovuto sentirmi, che non mi importava se si sentivano insultati",anger,"Negative: 0.9978897%,
Neutral: 0.0019685%,
Positive: 0.0001418%",NEGATIVE
mi sento così in imbarazzo per i miei vestiti quando sono a scuola,sadness,"Negative: 0.9919375%,
Neutral: 0.0050449%,
Positive: 0.0030176%",NEGATIVE
non mi sentivo come se avessi impressionato la madre amante,disgust,"Negative: 0.4956769%,
Neutral: 0.2877088%,
Positive: 0.2166142%",NEGATIVE
"Non mi sono mai permesso di sentirmi umiliato, non avevo fatto nulla di male e la vita era già abbastanza difficile senza che mi fosse negato il rispetto per me stesso",anger,"Negative: 0.9737031%,
Neutral: 0.0182840%,
Positive: 0.0080130%",NEGATIVE
Sento il bisogno di fermarmi e preparare della deliziosa pasta con la carne o qualcosa del genere nonostante fossi uscito prima per una cena a base di arrosto,sadness,"Negative: 0.0330527%,
Neutral: 0.4058996%,
Positive: 0.5610476%",POSITIVE
mi sento in sintonia con il Dalai Lama,sadness,"Negative: 0.0001587%,
Neutral: 0.0758688%,
Positive: 0.9239724%",POSITIVE
"non fornirò tutte le informazioni rilevanti forse perché mi sento intimidito, imbarazzato o troppo deferente",sadness,"Negative: 0.9856585%,
Neutral: 0.0139949%,
Positive: 0.0003466%",NEGATIVE
Mi sento distrutto dentro ma non lo ammetto,sadness,"Negative: 0.9831882%,
Neutral: 0.0147913%,
Positive: 0.0020205%",NEGATIVE
mi sento in imbarazzo a scriverne,sadness,"Negative: 0.9931565%,
Neutral: 0.0064963%,
Positive: 0.0003471%",NEGATIVE
Mi sento abbastanza ottimista ma tengo ancora le dita incrociate,optimism,"Negative: 0.0002870%,
Neutral: 0.0151749%,
Positive: 0.9845381%",POSITIVE
mi sento una mamma davvero schifosa in questo momento,sadness,"Negative: 0.9980363%,
Neutral: 0.0016097%,
Positive: 0.0003539%",NEGATIVE
Ho lasciato il gioco sentendomi un po' devastato e sono rimasto seduto a contemplare le mie scelte per un po' di tempo,sadness,"Negative: 0.9754563%,
Neutral: 0.0233658%,
Positive: 0.0011779%",NEGATIVE
ho iniziato a chiedermi se fossi o meno sul percorso perché mi sentivo confuso,disgust,"Negative: 0.9933542%,
Neutral: 0.0065324%,
Positive: 0.0001133%",NEGATIVE
Mi sono sentito davvero triste per alcune situazioni della mia vita e sto riempiendo le mie emozioni di bene,sadness,"Negative: 0.9960726%,
Neutral: 0.0018118%,
Positive: 0.0021156%",NEGATIVE
"Immagino di poter dire che mi sentivo piuttosto di merda, come se tutti i sentimenti che avevo represso dal truc stessero iniziando a emergere",sadness,"Negative: 0.9922101%,
Neutral: 0.0066201%,
Positive: 0.0011698%",NEGATIVE
"Ero come te, sento tutto, non sono affatto insensibile",sadness,"Negative: 0.0079337%,
Neutral: 0.0587668%,
Positive: 0.9332994%",POSITIVE
mi ritengo soddisfatto di una visione per il momento,joy,"Negative: 0.0001809%,
Neutral: 0.0013304%,
Positive: 0.9984887%",POSITIVE
"mi dispiaceva per me stesso, perché io",sadness,"Negative: 0.9291832%,
Neutral: 0.0694750%,
Positive: 0.0013417%",NEGATIVE
mi sentivo in ripresa e mentalmente mi sentivo molto stabile,optimism,"Negative: 0.0001596%,
Neutral: 0.0031900%,
Positive: 0.9966505%",POSITIVE
mi sento generoso e rimango composto,optimism,"Negative: 0.0001128%,
Neutral: 0.0026794%,
Positive: 0.9972078%",POSITIVE
"penso sempre a comportarmi come voglio, quindi anche quando sono scontroso ho bisogno di comportarmi in modo piacevole e felice e poi inizierò a sentirmi sempre più così",optimism,"Negative: 0.0001755%,
Neutral: 0.0015053%,
Positive: 0.9983191%",POSITIVE
potevo sentire il suo sorriso trionfante alle mie spalle,joy,"Negative: 0.0001379%,
Neutral: 0.0163087%,
Positive: 0.9835534%",POSITIVE
So come ci si sente ad essere la popolare boy band in cima alla quale sembra che il pop stia andando in una direzione,anticipation,"Negative: 0.0019930%,
Neutral: 0.2339064%,
Positive: 0.7641007%",POSITIVE
sento che dovrei anche menzionare che c'erano dei contenuti di cui non ero entusiasta,anticipation,"Negative: 0.9969974%,
Neutral: 0.0026051%,
Positive: 0.0003975%",NEGATIVE
Non mi sentivo estasiato dopo ogni allenamento o qualcosa del genere,joy,"Negative: 0.0024168%,
Neutral: 0.0629049%,
Positive: 0.9346783%",POSITIVE
"Mi sento davvero intontito oggi, come se tutto il mio viso e il mio corpo fossero improvvisamente tutti spessi e come fango",sadness,"Negative: 0.9939375%,
Neutral: 0.0052326%,
Positive: 0.0008298%",NEGATIVE
"non lo so, mi sento davvero impotente al riguardo",sadness,"Negative: 0.9915877%,
Neutral: 0.0081426%,
Positive: 0.0002696%",NEGATIVE
mi sento ferito e decido di non dire che sono ferito ma inventare invece una storia che tolga di mezzo l'altra persona perché si comporta in modo scortese o scortese con me,anger,"Negative: 0.9924002%,
Neutral: 0.0074314%,
Positive: 0.0001684%",NEGATIVE
"mi dispiace se ti senti offeso dalla mia affermazione umoristica, amico mio",joy,"Negative: 0.3318438%,
Neutral: 0.5863124%,
Positive: 0.0818439%",NEUTRAL
Penso che dovrei ignorare questo sentimento per il bene della nostra preziosa amicizia,optimism,"Negative: 0.0009159%,
Neutral: 0.0070621%,
Positive: 0.9920219%",POSITIVE
Accedo sentendomi vagamente socievole e dopo un breve periodo di tempo ho socializzato completamente,joy,"Negative: 0.0062540%,
Neutral: 0.0681696%,
Positive: 0.9255764%",POSITIVE
Ho la sensazione che sia rimasto sorpreso come tutti gli altri quando la gente ha iniziato ad ammalarsi,disgust,"Negative: 0.0012015%,
Neutral: 0.0034347%,
Positive: 0.9953638%",POSITIVE
mi sento piuttosto svogliato in questo momento,sadness,"Negative: 0.9871285%,
Neutral: 0.0051032%,
Positive: 0.0077683%",NEGATIVE
"mi sento di nuovo coraggioso, proveremo anche l'arrampicata su ghiaccio in nipigon e le slitte trainate da cani",optimism,"Negative: 0.0005029%,
Neutral: 0.0894626%,
Positive: 0.9100344%",POSITIVE
voglio trovare la pace perché ci sono così tante cose che accadono nel mondo che influenzano così tante altre persone e mi sento egoista per essere così triste quattro anni dopo,sadness,"Negative: 0.9929082%,
Neutral: 0.0057769%,
Positive: 0.0013149%",NEGATIVE
"Suppongo che lo farò, ma continuo a rimandarli, sai, mi sento inadeguato e tutta quella roba",sadness,"Negative: 0.9930020%,
Neutral: 0.0057378%,
Positive: 0.0012602%",NEGATIVE
"mi sento incredibilmente egoista a dirlo, ma ero portato a credere che potevo fidarmi che, qualunque cosa accadesse, avrei avuto l'attenzione e lo spazio di cui avevo bisogno dalle persone che sentivo che mi amavano",optimism,"Negative: 0.9910590%,
Neutral: 0.0078090%,
Positive: 0.0011319%",NEGATIVE
ho iniziato sentendomi fantastico,joy,"Negative: 0.0001290%,
Neutral: 0.0017570%,
Positive: 0.9981140%",POSITIVE
lo odio e il sentimento è abbastanza reciproco lo trovo odioso e lui pensa che io sia una stronza ancora una volta non ha niente a che fare con quello che è successo e nessuno pensa meno a nessuno per questo motivo,anger,"Negative: 0.9971649%,
Neutral: 0.0025810%,
Positive: 0.0002540%",NEGATIVE
"Mi sembrava che volessi dedicare la mia vita al telefono per sempre alla conoscenza, all'amore, ai sentimenti, al vedere, al credere, nel fidarmi di lei e nel prendermi cura di lei",optimism,"Negative: 0.0002399%,
Neutral: 0.0220578%,
Positive: 0.9777023%",POSITIVE
Ho anche molta nostalgia di tutti questi ricordi del liceo,joy,"Negative: 0.0001531%,
Neutral: 0.0034841%,
Positive: 0.9963629%",POSITIVE
mi sento più produttivo quando splende il sole,optimism,"Negative: 0.0001012%,
Neutral: 0.0026956%,
Positive: 0.9972031%",POSITIVE
sento che va ben oltre la riverenza artistica,optimism,"Negative: 0.0003714%,
Neutral: 0.0163272%,
Positive: 0.9833014%",POSITIVE
mi sento spiritualmente rinvigorito se fisicamente stanco,joy,"Negative: 0.0109478%,
Neutral: 0.1656496%,
Positive: 0.8234026%",POSITIVE
Sento lo spirito natalizio quindi mi sembra il momento perfetto per menzionare un'idea che mi frullava per la testa,joy,"Negative: 0.0001897%,
Neutral: 0.0013618%,
Positive: 0.9984485%",POSITIVE
Presumo che l'inquisizione non significasse subspazio ma più uno stato in cui ci si sente molto sottomessi,fear,"Negative: 0.0492160%,
Neutral: 0.9479975%,
Positive: 0.0027865%",NEUTRAL
"quello che posso dire è che, nonostante le mie occasionali battute contrarie, ritengo che sia fondamentale che il lettore moderno comprenda che non tutti i tedeschi erano devoti nazisti e molti in effetti detestavano l'ideologia del partito, in particolare gli accademici e coloro che venivano arruolati con la forza in servizio come Gunther e compagnia",anger,"Negative: 0.0161607%,
Neutral: 0.1281522%,
Positive: 0.8556871%",POSITIVE
"mi sento così insoddisfatto, arrabbiato e imbarazzato",sadness,"Negative: 0.9977826%,
Neutral: 0.0018270%,
Positive: 0.0003904%",NEGATIVE
Mi sento bene riguardo a questo lavoro perché non è poi così male e non è così bello,optimism,"Negative: 0.0002621%,
Neutral: 0.0008965%,
Positive: 0.9988415%",POSITIVE
Ero così deprimente che mi sentivo come se avessi rotto una settimana dopo che lei si era fidanzata,sadness,"Negative: 0.9978357%,
Neutral: 0.0019727%,
Positive: 0.0001916%",NEGATIVE
mi sentivo irrequieto,sadness,"Negative: 0.6938179%,
Neutral: 0.3037113%,
Positive: 0.0024709%",NEGATIVE
"Mi sento benissimo e in ottima forma, sono ottimista che guarirò bene e velocemente, pur rimanendo realistico e che mi sentirò davvero uno schifo per la prima settimana",optimism,"Negative: 0.2879554%,
Neutral: 0.0130104%,
Positive: 0.6990342%",POSITIVE
"vado per giorni, come è successo di recente, mi sento più chiaro e compassionevole",optimism,"Negative: 0.0001854%,
Neutral: 0.0017651%,
Positive: 0.9980495%",POSITIVE
mi sento più estroverso che mai,joy,"Negative: 0.0003408%,
Neutral: 0.0130647%,
Positive: 0.9865946%",POSITIVE
non posso fare a meno di sentirmi stupito,joy,"Negative: 0.0007556%,
Neutral: 0.0028976%,
Positive: 0.9963468%",POSITIVE
"Non ho sempre la sensazione di avere uno stile fantastico e la maggior parte dei giorni scelgo la comodità rispetto a qualsiasi altra cosa, ma c'è una cosa che credo faccia la differenza nel modo in cui mi sento riguardo a me stessa ed è il trucco",optimism,"Negative: 0.0004017%,
Neutral: 0.0010635%,
Positive: 0.9985348%",POSITIVE
Sono davvero felice della mia piantatrice di pneumatici che continua a fiorire,joy,"Negative: 0.0001529%,
Neutral: 0.0013373%,
Positive: 0.9985098%",POSITIVE
Mi sento un po' frenetico oggi con tutto quello che devo fare,fear,"Negative: 0.0792787%,
Neutral: 0.2948727%,
Positive: 0.6258486%",POSITIVE
mi sento come il ragazzino stupido e nerd seduto nel suo cortile tutto solo ad ascoltare e guardare attraverso la recinzione il ragazzino popolare che festeggia il suo compleanno con tutti i suoi fantastici amici che hai sempre desiderato fossero tuoi,sadness,"Negative: 0.7716732%,
Neutral: 0.2015727%,
Positive: 0.0267540%",NEGATIVE
mi sento piuttosto un href http parole non dette tenute dentro,joy,"Negative: 0.0125126%,
Neutral: 0.9799060%,
Positive: 0.0075815%",NEUTRAL
Lo sento in modo molto più intenso dopo la perdita del nostro dolce ragazzo Oliver,sadness,"Negative: 0.0002123%,
Neutral: 0.0144296%,
Positive: 0.9853581%",POSITIVE
quel giorno me ne andai sentendomi un po' sporco e chiedendomi se avrei dovuto moralmente seguire il corso,anger,"Negative: 0.9675229%,
Neutral: 0.0321228%,
Positive: 0.0003543%",NEGATIVE
mi sento ancora davvero scosso per tutta la faccenda,fear,"Negative: 0.9917601%,
Neutral: 0.0048646%,
Positive: 0.0033753%",NEGATIVE
ho riflettuto e riflettuto su tutto ciò e alla fine ho deciso di combatterlo perché il solo pensiero mi faceva sentire così indignato e ingiusto,anger,"Negative: 0.9775062%,
Neutral: 0.0219170%,
Positive: 0.0005768%",NEGATIVE
Ho la sensazione travolgente di essere davvero benedetto,joy,"Negative: 0.0001940%,
Neutral: 0.0008389%,
Positive: 0.9989672%",POSITIVE
"Immagino che in termini non metaforici sembri scontroso, infelice, insensibile e stronzo",anger,"Negative: 0.9964554%,
Neutral: 0.0033097%,
Positive: 0.0002349%",NEGATIVE
"mi sento in colpa, ecco perché",sadness,"Negative: 0.9653612%,
Neutral: 0.0339956%,
Positive: 0.0006432%",NEGATIVE
"Ho molto rispetto per questo tipo di fotografia più di quello che provo per quel genere di cose finte che consiste per lo più in effetti di nebbia e ragazze che sembrano appena uscite da un romanzo di Lewis Carroll, un genere tenuto in grande considerazione da molti fotografi emergenti",optimism,"Negative: 0.1009957%,
Neutral: 0.5079371%,
Positive: 0.3910672%",NEUTRAL
mi sentivo un po' sentimentale,sadness,"Negative: 0.9853189%,
Neutral: 0.0143092%,
Positive: 0.0003719%",NEGATIVE
non so se fosse perché avevo quasi la sensazione che potessi piacergli davvero o se fosse perché avevo la sensazione che gli piacessi Olivia,joy,"Negative: 0.0082395%,
Neutral: 0.5959967%,
Positive: 0.3957638%",NEUTRAL
Mi sentivo piuttosto scontroso quando Ajmed parcheggiò la jeep davanti a un'altra enorme roccia all'inizio del crepuscolo,sadness,"Negative: 0.8390006%,
Neutral: 0.1589494%,
Positive: 0.0020500%",NEGATIVE
mi hanno fatto vergognare di chi ero,sadness,"Negative: 0.9893706%,
Neutral: 0.0099324%,
Positive: 0.0006970%",NEGATIVE
mi sento insicuro riguardo alle mie braccia,sadness,"Negative: 0.9500205%,
Neutral: 0.0488265%,
Positive: 0.0011531%",NEGATIVE
Vorrei sentirmi dignitoso nella mia patria come in ogni altro paese,optimism,"Negative: 0.0042723%,
Neutral: 0.0433093%,
Positive: 0.9524185%",POSITIVE
Sento che gli studenti della mia classe apprezzeranno e rispetteranno le opportunità di utilizzare la propria creatività artistica,optimism,"Negative: 0.0001422%,
Neutral: 0.0029689%,
Positive: 0.9968889%",POSITIVE
"mi piacciono i kickoff, per prendere in prestito un'espressione da un inglese che conosco, perché non mi sento frettoloso al mattino",optimism,"Negative: 0.0004129%,
Neutral: 0.0129247%,
Positive: 0.9866624%",POSITIVE
sento il mio dolce ragazzo che percorre questa strada difficile al mio fianco,sadness,"Negative: 0.0017591%,
Neutral: 0.0365814%,
Positive: 0.9616596%",POSITIVE
mi sento ricco per un'occasione speciale comprerò il granchio,joy,"Negative: 0.0002638%,
Neutral: 0.0136605%,
Positive: 0.9860757%",POSITIVE
"Lo indosso ancora spesso, soprattutto se mi sento ansioso o preoccupato per il futuro",fear,"Negative: 0.1142890%,
Neutral: 0.6532028%,
Positive: 0.2325082%",NEUTRAL
Sto combattendo contro il raffreddore che si è sviluppato ieri sera e non mi sentivo molto energico stamattina,sadness,"Negative: 0.9934302%,
Neutral: 0.0054604%,
Positive: 0.0011094%",NEGATIVE
mi sento proprio come John di Brave New World,joy,"Negative: 0.0001643%,
Neutral: 0.0314980%,
Positive: 0.9683377%",POSITIVE
ammetto che il mormonismo è una follia mi sento come se Krakauer avesse scelto quasi a caso una religione da separare e considerare violenta,anger,"Negative: 0.7281971%,
Neutral: 0.2703663%,
Positive: 0.0014365%",NEGATIVE
"mi sentivo uno schifo, ho comunque deciso di andare",sadness,"Negative: 0.9967962%,
Neutral: 0.0030389%,
Positive: 0.0001649%",NEGATIVE
"Generalmente mi astengo dal mettere qui le band dei miei amici soprattutto perché mi sento dannatamente strano a riguardo, ma fanculo",anger,"Negative: 0.8880281%,
Neutral: 0.0968031%,
Positive: 0.0151688%",NEGATIVE
mi sento benissimo ma non lo martellerò a casa,optimism,"Negative: 0.0270694%,
Neutral: 0.0181002%,
Positive: 0.9548305%",POSITIVE
"Sono più vecchio e la mia vita è molto diversa, posso sentire quanto fossi stupito quella mattina",joy,"Negative: 0.0001806%,
Neutral: 0.0053403%,
Positive: 0.9944791%",POSITIVE
Voglio solo smettere di sentirmi così terrorizzato dall'ignoto,fear,"Negative: 0.7707182%,
Neutral: 0.1304417%,
Positive: 0.0988402%",NEGATIVE
quello che so è che mi sento un po' carente nel reparto romanticismo,sadness,"Negative: 0.9529556%,
Neutral: 0.0383584%,
Positive: 0.0086859%",NEGATIVE
Mi sento così riguardo a Blake Lively,joy,"Negative: 0.0002211%,
Neutral: 0.9581856%,
Positive: 0.0415935%",NEUTRAL
non posso fare questo che mi faccia sentire impotente,sadness,"Negative: 0.9953730%,
Neutral: 0.0042842%,
Positive: 0.0003428%",NEGATIVE
Mi sento più fiducioso oggi rispetto a ieri,optimism,"Negative: 0.0001882%,
Neutral: 0.0493856%,
Positive: 0.9504262%",POSITIVE
faccio le cose secondo i miei sentimenti intuito disturbato dalle tasse scolastiche studi sci corpi di volontari infestazioni cani chitarra incantata pianoforte film horror thriller misteri film noiosi cartoni animati qualsiasi canzone con un bel testo musica,optimism,"Negative: 0.0219130%,
Neutral: 0.9647242%,
Positive: 0.0133628%",NEUTRAL
Ho accompagnato Erik sentendomi piuttosto scontento della serata,sadness,"Negative: 0.8032978%,
Neutral: 0.1906118%,
Positive: 0.0060904%",NEGATIVE
sono scivolato fuori sentendomi un po' scosso,fear,"Negative: 0.9409936%,
Neutral: 0.0562092%,
Positive: 0.0027972%",NEGATIVE
"mi sento affascinante, mi sento stravagante",joy,"Negative: 0.0001346%,
Neutral: 0.0011364%,
Positive: 0.9987289%",POSITIVE
"sono sicuro che non ha idea di come mi sento veramente, non solo sono immensamente attratto da lui, ma è intelligente e possiamo davvero goderci la conversazione",joy,"Negative: 0.0001562%,
Neutral: 0.0015791%,
Positive: 0.9982647%",POSITIVE
