text,label,sentiment,dominant_sentiment
"Mi sento affermato, gentile e sensuale e avrò meno dubbi su me stesso quando arriveranno generazioni http href",optimism,"Negative: 0.0000802%,
Neutral: 0.0052353%,
Positive: 0.9946845%",POSITIVE
ho trascorso le mie ore di veglia godendomi la libertà di non possedere un cellulare sentendomi compiaciuto di averlo in situazioni in cui un telefono sarebbe stato terribilmente conveniente e rispondendo a domande incredule,anger,"Negative: 0.0006554%,
Neutral: 0.0458640%,
Positive: 0.9534806%",POSITIVE
Non mi piace sentirmi come uno scolaretto impaziente che aspetta ore e ore solo per toccare lo scintillante alluminio,anger,"Negative: 0.9567020%,
Neutral: 0.0321475%,
Positive: 0.0111505%",NEGATIVE
"mi sento così avido, così bisognoso, così impotente",sadness,"Negative: 0.9114898%,
Neutral: 0.0611428%,
Positive: 0.0273673%",NEGATIVE
quando ho sentito l'ultimo regolamento del governo socialista riguardante le pensioni,disgust,"Negative: 0.0005211%,
Neutral: 0.9980481%,
Positive: 0.0014308%",NEUTRAL
"mi sento così male, ha detto",sadness,"Negative: 0.9438758%,
Neutral: 0.0553231%,
Positive: 0.0008010%",NEGATIVE
ho finalmente lanciato il cast del mio show in studio ed è fantastico,joy,"Negative: 0.0001000%,
Neutral: 0.0022433%,
Positive: 0.9976567%",POSITIVE
mi sento estremamente triste e confuso,sadness,"Negative: 0.9978895%,
Neutral: 0.0019062%,
Positive: 0.0002044%",NEGATIVE
mi sento così appassionato,joy,"Negative: 0.0000940%,
Neutral: 0.0027727%,
Positive: 0.9971333%",POSITIVE
"Mi sento inutile e inutile e mi sento come se la terza ruota di tutti, nemmeno la seconda",sadness,"Negative: 0.9978375%,
Neutral: 0.0019466%,
Positive: 0.0002159%",NEGATIVE
ho provato questa emozione quando il mio nome è stato annunciato alla radio che ero stato selezionato per venire alla scuola di scienze della salute di Lilongwe per seguire un corso di formazione come assistente medico,joy,"Negative: 0.0001601%,
Neutral: 0.0056706%,
Positive: 0.9941694%",POSITIVE
"Mi sentivo superiore alle donne che avevano lasciato i mariti alcolizzati, ero più forte e più devota e non l'avrei mai fatto",optimism,"Negative: 0.0010242%,
Neutral: 0.0027156%,
Positive: 0.9962602%",POSITIVE
Mi dispiace davvero per le donne che devono lavorare con questi odiosi cretini,anger,"Negative: 0.9977244%,
Neutral: 0.0019532%,
Positive: 0.0003224%",NEGATIVE
"l'ultima volta non ho dovuto bere tanto quanto fanno le persone che si sottopongono a un'ecografia settimane o prima, ma era comunque abbastanza da farmi sentire decisamente desideroso di andare in bagno alla fine",disgust,"Negative: 0.0239583%,
Neutral: 0.1062829%,
Positive: 0.8697588%",POSITIVE
"Penso che sia perfettamente accettabile consumare Chex Party Mix fatto in casa a colazione durante le vacanze, dato che si tratta principalmente di cereali",joy,"Negative: 0.0011302%,
Neutral: 0.0054405%,
Positive: 0.9934294%",POSITIVE
"ho la sensazione che non pensino che sia sincero quando lo è davvero, ce lo ha detto in esclusiva",disgust,"Negative: 0.0011564%,
Neutral: 0.0048446%,
Positive: 0.9939990%",POSITIVE
"Avrei sempre questa canzone bloccata nella mia testa dopo un bombardamento o un incidente e poi mi sentirei un po' strano perché se non presti davvero attenzione al testo sembra una canzone così allegra, non il tipo che dovresti canticchiare giorni difficili",sadness,"Negative: 0.9971601%,
Neutral: 0.0025615%,
Positive: 0.0002784%",NEGATIVE
"Sento che i miei commenti o la mia opinione sono sinceri, ma alcune persone ricevono il messaggio sbagliato",optimism,"Negative: 0.9629156%,
Neutral: 0.0364687%,
Positive: 0.0006157%",NEGATIVE
"Mi dispiace, mi sento un po' stronza e di cattivo gusto, alcune donne sono entrate e si sono sedute accanto a me",anger,"Negative: 0.9953701%,
Neutral: 0.0044513%,
Positive: 0.0001786%",NEGATIVE
mi sento come se il fascino mi avesse dato i mezzi per trascorrere quei pochi anni in cui i miei figli erano molto piccoli a casa con loro,joy,"Negative: 0.0002734%,
Neutral: 0.0074337%,
Positive: 0.9922928%",POSITIVE
Sono davvero felice ma mi sento esausto,joy,"Negative: 0.0355783%,
Neutral: 0.0072673%,
Positive: 0.9571545%",POSITIVE
provo una specie di dolore sordo per questo,sadness,"Negative: 0.8118986%,
Neutral: 0.1862199%,
Positive: 0.0018814%",NEGATIVE
"mi sento particolarmente a disagio per quanto un autista guarda dall'alto al telefono, grido gli occhi al premio",anger,"Negative: 0.9813132%,
Neutral: 0.0179594%,
Positive: 0.0007274%",NEGATIVE
Ho lasciato la miscela profumata all'arancia bianca ma sentiti libera di colorarla se lo desideri,optimism,"Negative: 0.0016453%,
Neutral: 0.1561529%,
Positive: 0.8422017%",POSITIVE
Li apprezzo sempre e non esitate a diventare un follower e tornare a trovarci presto,optimism,"Negative: 0.0001008%,
Neutral: 0.0022021%,
Positive: 0.9976971%",POSITIVE
Me ne sono andato soddisfatto del fatto che Donna sapesse cosa stava facendo e che ero in buone mani,optimism,"Negative: 0.0002044%,
Neutral: 0.0011965%,
Positive: 0.9985991%",POSITIVE
"ho iniziato a sentirmi a disagio con i miei amici eterosessuali, in particolare dopo che uno di loro, ubriaco, si è avvicinato a me afferrandomi per la vita mentre tentava di sussurrarmi qualche parolina all'orecchio durante una festa quella stessa settimana",sadness,"Negative: 0.9773629%,
Neutral: 0.0221364%,
Positive: 0.0005006%",NEGATIVE
mi sento a disagio qui,sadness,"Negative: 0.9916770%,
Neutral: 0.0078302%,
Positive: 0.0004927%",NEGATIVE
"Avrei potuto fare di più, ma sentivo una piacevole stanchezza e sudavo molto, quindi mi sono fermato lì",sadness,"Negative: 0.2034013%,
Neutral: 0.0657956%,
Positive: 0.7308031%",POSITIVE
Non mi sento affatto sgradito nel mio gruppo e le mie opinioni non sono rare,anticipation,"Negative: 0.0027126%,
Neutral: 0.0160745%,
Positive: 0.9812129%",POSITIVE
"mi sento come se fossi super ricco, un po' come quando potevo bere goldschlager ahah",joy,"Negative: 0.0012568%,
Neutral: 0.2786219%,
Positive: 0.7201212%",POSITIVE
Penso che sia scortese dire che è migliore di tutti gli altri uomini,disgust,"Negative: 0.0315113%,
Neutral: 0.0328003%,
Positive: 0.9356884%",POSITIVE
mi sento accettato a causa della mia condizione,optimism,"Negative: 0.0031324%,
Neutral: 0.7141950%,
Positive: 0.2826727%",NEUTRAL
Tuttavia non mi sono sentito fortunato e non mi sento ancora fortunato,sadness,"Negative: 0.7322556%,
Neutral: 0.0475272%,
Positive: 0.2202171%",NEGATIVE
sono riuscito a reimparare a sentirmi di nuovo insicuro,sadness,"Negative: 0.8580586%,
Neutral: 0.1141181%,
Positive: 0.0278233%",NEGATIVE
"intendo dire che l'idea è ovviamente inebriante ed è fantastico quando accade, ma cosa succede la mattina quando ti svegli e devi andare a lavorare e quindi è tutto nella tua merda per qualcosa che è completamente poco pratico",anger,"Negative: 0.0001284%,
Neutral: 0.0021177%,
Positive: 0.9977539%",POSITIVE
Sono su così tanti social network in questo momento e a volte mi sento come se fossi piuttosto parlato,sadness,"Negative: 0.0053155%,
Neutral: 0.0987253%,
Positive: 0.8959592%",POSITIVE
sento che dovrei avere uno stile di vita da rockstar ma mi piacerebbe almeno passare un terzo della mia vita a fare qualcosa che ritengo valga la pena,optimism,"Negative: 0.0032347%,
Neutral: 0.0115656%,
Positive: 0.9851997%",POSITIVE
"mi sento molto agitato, sono a cavallo tra articolarità e incoerenza",anger,"Negative: 0.0766606%,
Neutral: 0.8203018%,
Positive: 0.1030376%",NEUTRAL
Comincio a sentirmi un po' sopraffatto sapendo che devo fermarmi,sadness,"Negative: 0.8322228%,
Neutral: 0.1446650%,
Positive: 0.0231123%",NEGATIVE
"Non so voi, ma a volte ho la sensazione che il mondo sia profondamente turbato, patologicamente turbato",sadness,"Negative: 0.8167442%,
Neutral: 0.1337573%,
Positive: 0.0494985%",NEGATIVE
Sento che danno vita ai personaggi completamente e sono sempre sorpreso di ciò che gli attori fanno insieme,joy,"Negative: 0.0001650%,
Neutral: 0.0033064%,
Positive: 0.9965286%",POSITIVE
a volte mi sentivo confuso e questo mi faceva sentire inutile,sadness,"Negative: 0.9982378%,
Neutral: 0.0015777%,
Positive: 0.0001844%",NEGATIVE
ho il cuore spezzato per aver perso quel figlio e poi mi sento in colpa perché i miei genitori e mia moglie sono stati così al di sotto della media negli ultimi mesi,sadness,"Negative: 0.9937044%,
Neutral: 0.0056864%,
Positive: 0.0006093%",NEGATIVE
ho notato che mi sentivo molto stressato e ansioso e non riuscivo proprio a capirne il motivo,fear,"Negative: 0.9967321%,
Neutral: 0.0029066%,
Positive: 0.0003613%",NEGATIVE
"Non ho mai provato tanta vergogna, così umiliato in vita mia",sadness,"Negative: 0.0011770%,
Neutral: 0.0025916%,
Positive: 0.9962314%",POSITIVE
"esisto perché la mia esistenza significa qualcosa per qualcuno a parte la mia famiglia mi chiedo sempre quale sia la mia esistenza e adesso, cazzo, mi sento così stupido che non avevo mai pensato al suo scopo",anger,"Negative: 0.3451000%,
Neutral: 0.4579684%,
Positive: 0.1969317%",NEUTRAL
La prossima settimana inizierò a lavorare a tempo pieno dove mi trovo attualmente e mi sento un po' ingrato al momento,sadness,"Negative: 0.9947360%,
Neutral: 0.0048992%,
Positive: 0.0003648%",NEGATIVE
"ho imparato quanto questo posto sia più simile a un quartiere, gli umani con i cani sono stati molto comprensivi e capisco il mio donchisciottesco bisogno di portare a spasso un cane per passeggiare, punto",optimism,"Negative: 0.0002773%,
Neutral: 0.0084178%,
Positive: 0.9913049%",POSITIVE
Rimango fiducioso che la sensazione che provo sia effettivamente l'eccitazione di un amico mancato da tempo,joy,"Negative: 0.0006682%,
Neutral: 0.0067488%,
Positive: 0.9925829%",POSITIVE
"Voglio così tanto essere sano e felice che il fatto che sto guarendo e senza la gamba mi fa sentire inutile, non vuota",optimism,"Negative: 0.0092382%,
Neutral: 0.0035373%,
Positive: 0.9872246%",POSITIVE
ho chiuso il telefono sentendomi insensibile,sadness,"Negative: 0.9902890%,
Neutral: 0.0095141%,
Positive: 0.0001969%",NEGATIVE
sentivo anche la sindrome della gamba senza riposo mentre mi spostavo avanti e indietro tra le gambe cercando di fare qualcosa con la mia energia in eccesso che mi colpì,sadness,"Negative: 0.4338816%,
Neutral: 0.5293242%,
Positive: 0.0367942%",NEUTRAL
"mi sento molto più leggero, più chiaro e più energico",joy,"Negative: 0.0001927%,
Neutral: 0.0013065%,
Positive: 0.9985008%",POSITIVE
mi sento senza cuore anche se mi fa male il cuore,sadness,"Negative: 0.9827785%,
Neutral: 0.0161266%,
Positive: 0.0010949%",NEGATIVE
Sento che i miei sforzi sono tutti vani e continuare a perseguirli non farà altro che mettermi in imbarazzo lungo la strada,sadness,"Negative: 0.9835052%,
Neutral: 0.0157669%,
Positive: 0.0007279%",NEGATIVE
"ho iniziato a sentirmi un po' strano ma non era ansia ma in quel momento non lo sapevo quindi ho iniziato a dire a mio fratello che non mi sentivo bene e lui ha detto ""cosa c'è che non va"" ho detto ""non lo so ma è meglio che guidi"" così ho accostato e ho lasciato che lui guidare",fear,"Negative: 0.9361863%,
Neutral: 0.0615270%,
Positive: 0.0022867%",NEGATIVE
mi sento così noioso con i miei capelli lisci da anni ahah,joy,"Negative: 0.9978728%,
Neutral: 0.0016520%,
Positive: 0.0004752%",NEGATIVE
mi sento marcio ma non riesco nemmeno a suggerire che perdere il senso dell'olfatto sia un'esperienza terribilmente disorientante per un appassionato di vino sembra convincere la gente che potrei non vivere per sentirmi di nuovo bene,sadness,"Negative: 0.9965899%,
Neutral: 0.0031172%,
Positive: 0.0002928%",NEGATIVE
"Sono tornato a casa e ho detto a Peter come mi sentivo, non era affatto scioccato da quello che gli stavo dicendo",disgust,"Negative: 0.1341189%,
Neutral: 0.7314041%,
Positive: 0.1344769%",NEUTRAL
Sono arrivato a pensare a un personaggio secondario in uno dei miei giganti cinematografici preferiti di tutti i tempi,joy,"Negative: 0.0091706%,
Neutral: 0.1587907%,
Positive: 0.8320386%",POSITIVE
Potevo quasi sentire il suo tocco gentile nel raggio di luna che mandava a splendere su di me aggiunse toccandogli il viso con aria sognante,joy,"Negative: 0.0001858%,
Neutral: 0.0126392%,
Positive: 0.9871749%",POSITIVE
O devo sentirmi sottomesso e come tale accettare di sopportare il dolore per qualcuno oppure non deve essere presentata un'opzione,sadness,"Negative: 0.6160876%,
Neutral: 0.3830027%,
Positive: 0.0009097%",NEGATIVE
"facevo davvero fatica a correre a causa del disagio che provavo, ma ero determinato a continuare perché la folla sul ponte era enorme e non volevo essere una delle prime persone che vedevano camminare o fermarsi",fear,"Negative: 0.9635119%,
Neutral: 0.0325007%,
Positive: 0.0039874%",NEGATIVE
sento che questo batte praticamente qualsiasi fondotinta popolare di fascia alta sul mercato sia da Ulta che da Sephora,optimism,"Negative: 0.0010552%,
Neutral: 0.0092262%,
Positive: 0.9897187%",POSITIVE
stavo semplicemente esprimendo me stessa e il suo gesto inaspettato e gentile mi ha fatto sentire male per un breve momento perché non era mia intenzione ma per un momento più ampio che rimane con me mi ha ricordato le mie benedizioni come avere buoni amici che ti sostengono,optimism,"Negative: 0.0004778%,
Neutral: 0.0170231%,
Positive: 0.9824991%",POSITIVE
odiavo dover lavorare tutti i giorni senza giorni liberi per le prossime due settimane non mi piaceva il mio lavoro e mi sentivo un insuccesso quando ne parlavo con altre persone,anger,"Negative: 0.9978955%,
Neutral: 0.0019143%,
Positive: 0.0001902%",NEGATIVE
"devo continuare a lottare per la mia vita finché non avrò davvero esaurito la capacità di lottare e ci sono stato abbastanza vicino due volte per capire un po' come ci si sente e non siamo ancora arrivati, non importa quanto tutto questo possa sembrare disperato",sadness,"Negative: 0.2551741%,
Neutral: 0.5390527%,
Positive: 0.2057732%",NEUTRAL
mi sento solo turbato,sadness,"Negative: 0.5057777%,
Neutral: 0.4628942%,
Positive: 0.0313281%",NEGATIVE
"mi piace fare recensioni e l'ho ricevuto da Target qualche giorno fa, quindi ritengo accettabile recensirlo per tutti voi amanti del trucco",joy,"Negative: 0.0036916%,
Neutral: 0.0143398%,
Positive: 0.9819686%",POSITIVE
"sento di essermi impegnata a fare il possibile per ridurre il mio impatto sull'ambiente, ha scritto nel suo blog babsbrisbane",optimism,"Negative: 0.0041075%,
Neutral: 0.3174537%,
Positive: 0.6784388%",POSITIVE
"mi sento piuttosto soddisfatto di queste piccole notizie, quindi stasera festeggerò con un incontro con i birrai Hawkshead con alcuni dei miei membri in uno dei miei pub più nuovi",joy,"Negative: 0.0001955%,
Neutral: 0.0016518%,
Positive: 0.9981527%",POSITIVE
mi sono svegliato e sono grato a Dio per avermi dato un altro giorno per andare avanti,joy,"Negative: 0.0001331%,
Neutral: 0.0017467%,
Positive: 0.9981201%",POSITIVE
sento che è così importante per me benedire pubblicamente il mio virus,optimism,"Negative: 0.0009974%,
Neutral: 0.0297695%,
Positive: 0.9692331%",POSITIVE
Sono entusiasta che entro la fine del mese questo round sarà completato e potrò iniziare a riprendermi,joy,"Negative: 0.0001525%,
Neutral: 0.0022742%,
Positive: 0.9975733%",POSITIVE
"Vorrei che ci fossero più volte in cui avesse semplicemente bisogno che la tenessi in braccio e la cullassi per addormentarla perché quelli sono i momenti in cui mi sento più riuscito come padre, quelle volte in cui sono in grado di soddisfare tutti i suoi bisogni semplicemente essendo lì per lei",optimism,"Negative: 0.0074216%,
Neutral: 0.9360284%,
Positive: 0.0565499%",NEUTRAL
"Ultimamente non sto davvero raccogliendo informazioni, il che potrebbe spiegare perché ultimamente mi sono sentito un po' insoddisfatto",anger,"Negative: 0.9892707%,
Neutral: 0.0094260%,
Positive: 0.0013033%",NEGATIVE
mi sento esattamente ogni volta che mi sento solo o depresso e poi lo prego per aiuto e guida a href http,sadness,"Negative: 0.1231016%,
Neutral: 0.6412906%,
Positive: 0.2356078%",NEUTRAL
Devo dire che non considero la mia famiglia distrutta né provo alcun dispiacere per la mancanza di un padre accanto,sadness,"Negative: 0.4982800%,
Neutral: 0.2939323%,
Positive: 0.2077878%",NEGATIVE
mi sento un po' sporco,disgust,"Negative: 0.9946734%,
Neutral: 0.0051229%,
Positive: 0.0002037%",NEGATIVE
mi sento così sollevato e felice di realizzare ciò che viene detto,joy,"Negative: 0.0000934%,
Neutral: 0.0017753%,
Positive: 0.9981312%",POSITIVE
"voglio dire è che quando siamo fedeli a noi stessi e al nostro stile e vediamo un riflesso che ci piace nello specchio, tutta la bruttezza della società che è lì per farci sentire brutti o inadeguati in base al nostro aspetto improvvisamente viene completamente annullata",sadness,"Negative: 0.3484238%,
Neutral: 0.5180012%,
Positive: 0.1335751%",NEUTRAL
non mi sento sicuro,fear,"Negative: 0.0185963%,
Neutral: 0.9709797%,
Positive: 0.0104240%",NEUTRAL
"sento che la sto gestendo bene e mi sto divertendo, ha detto",joy,"Negative: 0.0001069%,
Neutral: 0.0028446%,
Positive: 0.9970484%",POSITIVE
Però quest'anno non mi sento particolarmente allegro,sadness,"Negative: 0.9877747%,
Neutral: 0.0097048%,
Positive: 0.0025203%",NEGATIVE
provo un'eccitazione e una felicità speciali,joy,"Negative: 0.0001820%,
Neutral: 0.0011192%,
Positive: 0.9986987%",POSITIVE
Credo che tu debba smettere di sentirti amareggiato ed essere realista,optimism,"Negative: 0.0074631%,
Neutral: 0.0176086%,
Positive: 0.9749283%",POSITIVE
