text,label
"spesso mi sento un traditore del mio sesso, ma mi rassicura il fatto che sento di aiutare gli uomini a diventare candidati migliori per l'interazione",optimism
non so perché per qualche motivo mi sento davvero incazzato da questa persona che sostengo da anni,anger
Sono anche piuttosto schietto nell'affermare che mi sento agitato e nel darmi solo un po' di spazio per affrontare,anger
Raramente ho lasciato una riunione sentendomi più arrabbiato e turbato,anger
semplicemente non mi sentivo entusiasta dell'intera esperienza,joy
sento il desiderio di iniziare e di essere lì anche adesso,optimism
mi sento come se venissi punito per aver utilizzato i tuoi prodotti AdSense e di affiliazione e per il successo del mio sito web,anger
mi sento disgustato dalla maggior parte delle persone,anger
avevo ancora la sensazione e mi ha sorpreso,fear
ho iniziato ad avere di nuovo quella sensazione inquietante come se lei mi odiasse ancora,fear
mi sento inciampare in un collegamento al contenuto della classe href https plusone,anticipation
"a quel punto non mi sento disgustato, è sicuro provare a scrivere",optimism
"mi sento estremamente vulnerabile, esausto e esausto, alzo lo sguardo al cielo e mi sorprendo a borbottare implorando che Dio sia abbastanza",sadness
mi sento disgustato dal fatto che una situazione come questa sia dovuta accadere in primo luogo,anger
Sono stanco di provare più sentimenti di quelli che prova qualcun altro e di essere imbarazzato per aver detto qualcosa che non era reciproco,sadness
Ignoro le persone che parlano quando mi sento già ferito,anger
mi sentivo un po' insicuro riguardo al mio capo a fiori retrò,fear
mi sembra che anche lui sia piuttosto carino,joy
Sapevo che non mi sentivo abbastanza carina per questi vestiti,sadness
"Non ho mai avuto un istinto materno, un sentimento di cova, né ho mai sentito il bisogno di dire aww, è così carina quando ovviamente nella stanza c'è un piccolo moccioso che scalcia e urla",joy
in realtà mi sento un po' riluttante a dirti troppo a riguardo,fear
Ho sistemato tutto e mi sentivo già abbastanza produttivo,optimism
"Ho fatto uno schizzo di Mikala e ho iniziato a lavorare sulla vignetta quattro, ma stasera mi sento particolarmente svuotato",sadness
"non sono d'accordo con questa terminologia o pratica neoreligiosa perché penso che, se si deve essere fedeli a una certa usanza, come si può credere che una modifica di un comandamento vecchia di un anno sarà altrettanto o più autentica e sacra del suo gesto originale",anger
Penso di avere il diritto di sapere se il mio vicino non riesce a vedere se mi sento invidioso o imbarazzato o se non riesce a distinguere il ragazzo che non cammina da quello che cammina,sadness
lo ero e mi ha sostenuto per sentirmi ed essere senza paura,optimism
"sento di no, non sono stato vittima di un crimine violento e no, non ho mai avuto a che fare con una ragazza incinta di mio figlio",sadness
mi sento un po' biricchina ogni volta che indosso una combinazione di colori del genere,joy
"Mi sento stupido, mi sento stupido a tornare da te",anger
mi sento abbastanza fiducioso che lunedì mi alzerò e scivolerò in acqua durante la nuotata dei maestri e mi godrò il tempo con tutti quelli presenti,optimism
mi piace mangiare cibo cinese per festeggiare lo stare con gli amici e cibo francese quando mi sento romantico,joy
quel giorno ero solo a casa e dopo essere tornato da scuola non sapevo dove fossero andati tutti gli altri,sadness
ho aperto questo blog con intenzioni pure devo confessare che ultimamente ho iniziato a sentirmi un po' scoraggiato dalla consapevolezza che sembra che non ci sia nessuno che lo legga,sadness
"non mi sento così carino e i miei vestiti sono un po' attillati, quindi è ora di ripulirmi",sadness
Voglio un balsamo che mi faccia sentire carina ed estroversa,joy
Non mi è permesso fare nulla fuori casa finché non ho perso peso finché non sono abbastanza magro da sentirmi accettabile,disgust
mi sento come se fossi cattivo tornando a casa un martedì mattina,sadness
mi sono riaddormentato per un'ora o due e ho fatto sogni particolari molto realistici che ora sono rimasti bloccati nella mia testa facendomi sentire un po' stordito,sadness
mi sento sempre stressato dissi e poi penso a come la gente dice che lo stress provoca il cancro e so che non è vero ma non riesco a smettere di pensare che ho bisogno di rilassarmi altrimenti il ​​cancro si ripresenterà e allora mi stresserò fuori perché sono stressato e mi fa sentire peggio,sadness
non sono assolutamente pessimista ma spesso devo mordermi la lingua in Olanda quando sento un commento sarcastico spuntarmi in testa,sadness
mi sento molto meno solo,optimism
sento il bisogno di lavorare sulla cura,optimism
"mi sentivo leggermente più letargico nelle prime due settimane, ma questa settimana sono tornato ai miei normali livelli di energia",joy
facevo meno yoga e mi sentivo più agitato per la mia decisione impetuosa,anger
ero seduto sul didietro e mi sentivo fiero di me stesso perché per una volta ero al massimo delle mie capacità mi sono reso conto che non dovevo perdere l'opportunità di condividere qualcosa che ho imparato dagli uomini della mia vita che festeggiano la festa del papà a partire da mio padre,joy
Voglio che si sentano come se fosse adatto alle famiglie e sarà apprezzato da tutte le età,optimism
mi scuso in anticipo se potresti sentirti offeso,anger
Odio indossare l'orologio ma allo stesso tempo mi sento angosciato se non so che ore sono,sadness
"mi sento così forte e trovo un nuovo modo in cui non tornerai mai più e cerco di rimanere sul lato soleggiato della vita e so che ti dimenticherò lo sento nel profondo del mio cuore non importa che tu non mi abbia mai amato, non lo faccio Rimpiango la separazione, accolgo con favore il nuovo inizio",optimism
mi sento piuttosto rilassato però,joy
sono davvero onorato di ricevere il premio perché sento che sia un altro passo verso l'essere accolto in questa incredibile tradizione di narrazione,joy
Penso di aver trascorso troppo tempo della mia giovinezza sentendomi romantico per poter risparmiare molto per me da adulta,optimism
mi sono svegliato sentendomi intontito e con così tanto dolore,sadness
Mi sento al sicuro intorno a te e non voglio mai perderti o lasciarti andare,optimism
mi sento così stupido a riguardo,sadness
"mi dico che non apro bocca per dire quello che sento veramente perché so che sono un pazzo e sono abbastanza intelligente da sapere che sono un pazzo e non so mai e poi mai se quello che sto facendo, le scelte che faccio sono davvero ciò che voglio o di cui ho bisogno o anche la cosa giusta o se è la malattia",optimism
"Ancora non so come mi sento, odiavo ricevere piatti del Wisconsin",anger
sono tornato a casa sentendomi ancora piuttosto marcio,sadness
Sono annoiato e mi sento ignorato,sadness
Sono più vicino alla fine del mio percorso che all'inizio e mi sento molto tenero con me stesso,optimism
"mi sento così senza speranza, non amato e indesiderato",sadness
Mi sento onorato e fortunato di essere colui che le ha realizzato queste immagini,joy
"non sono sicura che il colore mi vada bene, mi sono così abituata a indossare solo color carne o rossetti scuri che mi sento insicura indossando qualcosa di leggero",sadness
"So come si sente un'auto quando sta finendo la benzina, quindi ho fatto manovra fino a un punto vuoto nel parcheggio e mi sono fatto un'idea",disgust
"Semplicemente non sono lì mentalmente, ma sento ancora il prurito alle gambe per correre e una volta uscito sono così felice di averlo fatto",joy
mi sento così ansioso di fare le cose nel modo in cui vuole e gli piace,joy
l'ho avuto da molto tempo e mi sento benissimo,joy
sento il bisogno di premettere questo dicendo che sono fortemente favorevole a tenere i videogiochi violenti o comunque inappropriati fuori dalla portata dei minori e credo che questa sia una questione su cui genitori e governo devono lavorare insieme,optimism
"Penso che sia perché fuori c'è un po' di tempesta, mi sento sempre irritabile e a disagio quando è così",anger
"sento di non poter essere leale, dovrei dimettermi",sadness
sento abbastanza qualcosa di molto più profondo e sincero dell'amore,optimism
ora so quanto sia brutto avere qualcuno deluso da me,sadness
"Di solito non baciavo mai nessuno, ma ho baciato diverse persone nell'ultima settimana e mezza e inutile dire che mi sento un po' troia",sadness
"Vorrei che ci fosse qualcosa che potessi fare seduto qui nel Midwest, mi sento così impotente",sadness
mi sento troppo avido per chiederglielo davvero,anticipation
Ho appena finito il mio pezzo di giubilo e mi sento esultante,joy
mi sento carina oh così carina mi sento carina e,joy
Mi sento un po' preoccupato mentre ci avviciniamo al momento in cui torneremo alla clinica Mayo,fear
"ho pensato tra me e me, divertito",joy
mi sentivo un po' tremante e so che stavo sperimentando l'inizio del famigerato colpo di testa,fear
Mi sento ancora tremante ma sto gradualmente migliorando e non ho idea di cosa stia succedendo,fear
"Mi sento generoso, quindi penso che aggiungerò qualche altro bonus come le mie ragazze di Babbo Natale dalla mia galleria di perversioni",joy
"Sono un grande sostenitore dell'espressione secondo cui alcune persone sono tutte stile, senza sostanza, e penso che se non hai niente di utile da dire, non dirlo",optimism
sento che a questo punto devo dare credito al mio amato ex insegnante Ajahn Brahmavamso così come a tutti gli altri piccoli e grandi guru e amanti che ho avuto nella mia vita,optimism
mi sento molto spaventato,fear
Mi sento immeritatamente fortunato ad essere circondato dal loro amore e dal loro calore,joy
Mi comporto semplicemente come sento che sto diventando ciò che ho sempre odiato,anger
Mi sento così privilegiato di aver trascorso così tanto tempo con lui,joy
mi sento fortemente divertito,joy
ti vedo la luce nella stanza si illumina mi brillano gli occhi mi sento estatico,joy
sento che è un sentimento vitale che dovrebbe essere custodito e ulteriormente nutrito per ogni secondo della mia vita,optimism
"sento che forse è stata persa un'opportunità per osservare un po' più da vicino le storie individuali della tribù indaco nel loro stato offline, è facile vederlo con le buffonate di Hal Sinestro e la trama di William Hand oh",anticipation
Ritengo che spargere la voce sul software libero sia importante almeno quanto spargere la voce sulla libertà sessuale,anticipation
trovo che possa essere un modo per dare libero sfogo ai miei sentimenti in modo da non essere turbato quando affronto colui che ha punito la mia famiglia,optimism
"Lo sceglierei per me, ma ci proverò quando mi sentirò avventuroso",optimism
mi sento sempre come se fossi il meno apprezzato,disgust
"non lo so penso che la sua scelta sia stata quella giusta so come ci si sente a dover trovare una comunità in cui sei apprezzato, presa sul serio e apprezzata",optimism
"Non mi è stata comunicata questa notizia, non mi sentirei dispiaciuto, piuttosto non sarei in grado di calmare il mio cuore adesso",sadness
"Voglio dire, sono felice per gli altri, ma come può una persona sentirsi bene con qualcosa quando lei stessa ha appena sofferto una perdita",sadness
